name,type,ra_hours,dec_degrees,magnitude,size_arcmin
NGC 496,G,1.386556,33.529167,13.70,0.89
NGC 497,G,1.373272,-0.875194,13.02,2.06
NGC 498,G,1.386467,33.489361,16.49,0.51
NGC 499,G,1.386528,33.460556,12.27,1.68
NGC 500,G,1.377603,5.387278,15.05,0.91
NGC 501,G,1.389558,33.432972,14.45,0.52
NGC 502,G,1.382094,9.049194,12.79,1.64
NGC 503,G,1.391231,33.331722,15.16,0.63
NGC 504,G,1.391083,33.204444,13.95,1.55
NGC 505,G,1.382528,9.468889,15.04,1.07
NGC 506,*,1.393153,33.244667,,
NGC 507,G,1.394419,33.256056,11.57,2.45
NGC 508,G,1.394611,33.280278,14.20,1.08
NGC 509,G,1.390025,9.433556,14.61,1.59
NGC 511,G,1.391869,11.291000,15.34,1.18
NGC 512,G,1.399944,33.907778,13.87,1.46
NGC 513,G,1.407458,33.799444,13.40,0.62
NGC 514,G,1.401083,12.917389,11.71,3.50
NGC 515,G,1.410722,33.472778,14.26,0.92
NGC 516,G,1.402242,9.551694,14.25,1.62
NGC 517,G,1.412167,33.429444,13.56,1.46
NGC 518,G,1.404900,9.330944,14.32,1.56
NGC 519,G,1.407956,-1.641250,15.30,0.53
NGC 520,GPair,1.409742,3.792417,,4.20
NGC 520 NED01,G,1.409578,3.794944,11.47,4.09
NGC 520 NED02,G,1.409664,3.789778,12.40,1.56
NGC 521,G,1.409383,1.731389,11.80,2.77
NGC 522,G,1.412736,9.994639,12.95,2.38
NGC 523,G,1.422425,34.024944,12.71,2.52
NGC 524,G,1.413256,9.538833,10.35,3.37
NGC 525,G,1.414697,9.703333,14.54,1.50
NGC 526,GPair,1.399583,-35.122500,,2.00
NGC 526 A,G,1.398442,-35.065528,14.60,1.70
NGC 526 B,G,1.399189,-35.069278,14.50,0.79
NGC 527,G,1.399478,-35.115056,14.07,1.79
NGC 527 B,G,1.399817,-35.127361,15.54,0.87
NGC 528,G,1.426000,33.671667,13.65,1.77
NGC 529,G,1.427889,34.713333,12.13,2.22
NGC 530,G,1.411569,-1.587083,13.90,1.78
NGC 531,G,1.438583,34.753889,14.87,1.77
NGC 532,G,1.421483,9.264111,12.21,2.18
NGC 533,G,1.425378,1.759111,11.47,3.44
NGC 534,G,1.412397,-38.129083,14.40,1.19
NGC 535,G,1.425319,-1.408139,14.85,0.97
NGC 536,G,1.439383,34.703028,12.37,2.92
NGC 537,Dup,1.422425,34.024944,,
NGC 538,G,1.423903,-1.550639,14.62,1.38
NGC 539,G,1.422703,-18.163861,13.62,1.32
NGC 540,G,1.452472,-20.036639,15.72,0.82
NGC 541,G,1.428975,-1.379583,12.19,2.16
NGC 542,G,1.441917,34.675278,15.67,1.02
NGC 543,G,1.430553,-1.292806,13.17,0.81
NGC 544,G,1.420008,-38.094528,14.46,1.47
NGC 545,G,1.433089,-1.340222,13.34,3.01
NGC 546,G,1.420225,-38.069083,14.41,1.35
NGC 547,G,1.433508,-1.345167,13.34,3.07
NGC 548,G,1.434031,-1.225611,13.71,0.90
NGC 549,G,1.418633,-38.007750,15.50,0.59
NGC 550,G,1.445153,2.022361,13.50,1.82
NGC 551,G,1.461294,37.182917,13.42,1.49
NGC 552,*,1.436153,33.405861,,
NGC 553,G,1.436833,33.405000,14.93,0.91
NGC 554,GPair,1.452667,-22.725000,,1.42
NGC 554 A,G,1.452694,-22.724667,15.00,1.42
NGC 554 B,G,1.452656,-22.725722,14.76,0.20
NGC 555,G,1.453281,-22.762167,15.31,0.74
NGC 556,G,1.453503,-22.697750,15.56,0.45
NGC 557,G,1.440319,-1.638722,14.82,1.45
NGC 558,G,1.454492,-1.970889,15.24,0.62
NGC 559,OCl,1.492547,63.301444,9.50,9.00
NGC 560,G,1.457061,-1.912972,12.90,2.09
NGC 561,G,1.471878,34.308639,14.02,1.40
NGC 562,G,1.474794,48.387083,14.46,0.91
NGC 563,Dup,1.422703,-18.163861,,
NGC 564,G,1.463392,-1.879528,12.51,1.72
NGC 565,G,1.469494,-1.306028,14.42,1.46
NGC 566,G,1.484156,32.332250,14.53,1.21
NGC 567,G,1.450667,-10.265250,14.97,1.21
NGC 568,G,1.465836,-35.717694,12.62,2.04
NGC 569,G,1.485322,11.131472,14.65,0.99
NGC 570,G,1.482956,-0.949000,12.79,1.62
NGC 571,G,1.498883,32.501333,14.97,0.71
NGC 572,G,1.476783,-39.307306,15.14,0.89
NGC 573,G,1.513708,41.257306,13.52,0.39
NGC 574,G,1.484189,-35.598917,14.28,1.15
NGC 575,G,1.512956,21.440417,13.02,1.45
NGC 576,G,1.482686,-51.598667,14.42,0.99
NGC 577,G,1.511308,-1.994361,14.12,1.45
NGC 578,G,1.508081,-22.667361,11.09,4.82
NGC 579,G,1.529581,33.615556,13.33,1.08
NGC 580,Dup,1.511308,-1.994361,,
NGC 581,OCl,1.556058,60.658000,7.40,4.50
NGC 582,G,1.532792,33.476528,13.16,2.07
NGC 583,G,1.495597,-18.339417,15.27,0.72
NGC 584,G,1.522431,-6.868056,10.35,3.78
NGC 585,G,1.528372,-0.933306,14.07,2.40
NGC 586,G,1.526903,-6.893750,13.14,1.61
NGC 587,G,1.542592,35.358583,13.59,2.23
NGC 588,HII,1.546094,30.647528,14.44,0.60
NGC 589,G,1.544428,-12.042694,14.97,0.76
NGC 590,G,1.561367,44.928694,14.09,2.13
NGC 591,G,1.558686,35.668250,13.90,1.43
NGC 592,*Ass,1.553247,30.644944,,
NGC 593,G,1.539100,-12.354444,15.27,0.88
NGC 594,G,1.549142,-16.536000,15.79,1.24
NGC 595,HII,1.559397,30.691556,,1.73
NGC 596,G,1.547800,-7.031833,10.95,2.14
NGC 597,G,1.537458,-33.497083,13.97,1.31
NGC 598,G,1.564136,30.660222,5.79,62.09
NGC 599,G,1.548272,-12.191250,14.14,1.53
NGC 600,G,1.551472,-7.311417,12.46,2.63
NGC 601,G,1.551828,-12.208750,16.40,0.40
NGC 602,OCl,1.490656,-73.560500,13.02,3.20
NGC 603,Other,1.578861,30.231972,,
NGC 604,HII,1.575886,30.784889,,1.93
NGC 605,G,1.583986,41.248139,14.23,1.32
NGC 606,G,1.580600,21.418444,14.45,1.01
NGC 607,Other,1.571214,-7.412806,,
NGC 608,G,1.591178,33.656722,14.21,0.83
NGC 609,OCl,1.606594,64.536583,11.00,4.80
NGC 610,Other,1.571667,-20.144222,,
NGC 611,Other,1.571669,-20.127556,,
NGC 612,G,1.566039,-36.493250,13.01,1.49
NGC 613,G,1.571714,-29.418361,10.35,5.48
NGC 614,G,1.597850,33.681889,13.84,1.52
NGC 615,G,1.584911,-7.340306,11.66,3.18
NGC 617,G,1.567372,-9.774139,14.70,0.59
NGC 618,Dup,1.597850,33.681889,,
NGC 619,G,1.581053,-36.489389,14.19,1.66
NGC 620,G,1.616578,42.323333,13.86,0.82
NGC 621,G,1.613628,35.512194,14.14,1.12
NGC 622,G,1.600044,0.663528,13.28,1.30
NGC 623,G,1.585108,-36.490222,12.52,1.94
NGC 624,G,1.597525,-10.002972,14.18,1.30
NGC 625,G,1.584619,-41.436194,13.66,6.55
NGC 626,G,1.586689,-39.146056,13.47,1.44
NGC 627,Dup,1.597850,33.681889,,
NGC 628,G,1.611597,15.783667,9.31,9.89
NGC 629,Other,1.649594,72.867083,,
NGC 630,G,1.593467,-39.357833,13.62,1.90
NGC 631,G,1.613072,5.835361,14.97,0.93
NGC 632,G,1.621536,5.877639,13.48,0.99
NGC 633,G,1.606500,-37.321556,13.53,1.10
NGC 634,G,1.638517,35.364833,13.85,1.77
NGC 635,G,1.638294,-22.928917,15.26,0.60
NGC 636,G,1.651814,-7.512611,11.41,2.70
NGC 637,OCl,1.717531,64.036556,8.20,4.50
NGC 638,G,1.660514,7.237333,13.79,0.94
NGC 639,G,1.649736,-29.925333,14.13,1.04
NGC 640,G,1.656911,-9.401167,15.50,0.76
NGC 641,G,1.644231,-42.527528,12.17,1.82
NGC 642,G,1.651758,-29.914889,13.46,1.80
NGC 643,OCl,1.583731,-75.556861,,2.20
NGC 643 A,OCl,1.510692,-76.054500,,
NGC 643 B,G,1.653536,-75.011111,14.62,1.75
NGC 643 C,G,1.696981,-75.268111,15.71,1.40
NGC 644,G,1.648044,-42.585278,14.74,1.30
NGC 645,G,1.669083,5.726694,13.68,2.29
NGC 646,GPair,1.623750,-64.896389,14.37,1.51
NGC 646 NED01,G,1.622533,-64.894861,14.16,1.23
NGC 646 NED02,G,1.624969,-64.896278,14.50,0.60
NGC 647,G,1.665608,-9.242389,14.32,1.27
NGC 648,G,1.644386,-17.831194,14.69,1.09
NGC 649,G,1.668736,-9.272111,15.35,1.07
NGC 650,PN,1.705469,51.575472,10.10,1.12
NGC 651,Dup,1.705469,51.575472,,
NGC 652,G,1.678689,7.982917,14.96,0.94
NGC 653,G,1.707150,35.638333,14.06,1.49
NGC 654,OCl,1.733175,61.882722,6.50,6.30
NGC 655,G,1.698647,-13.081750,14.74,1.12
NGC 656,G,1.707567,26.143056,13.46,1.27
NGC 657,OCl,1.722444,55.836389,,3.00
NGC 658,G,1.702683,12.601889,12.41,1.48
NGC 659,OCl,1.739719,60.669167,7.90,4.20
NGC 660,G,1.717333,13.645056,11.29,4.57
NGC 661,G,1.737394,28.705917,12.20,1.91
NGC 662,G,1.743181,37.695778,13.84,0.81
NGC 663,OCl,1.771125,61.218194,7.10,6.00
NGC 664,G,1.729392,4.222889,13.84,1.19
NGC 665,G,1.748917,10.423028,12.14,1.62
NGC 666,G,1.768389,34.374528,13.37,0.77
NGC 667,G,1.749078,-22.918944,15.43,0.71
NGC 668,G,1.772964,36.460306,13.05,1.20
NGC 669,G,1.787819,35.563306,12.30,2.34
NGC 670,G,1.790236,27.885750,12.62,2.18
NGC 671,G,1.783103,13.125111,16.71,1.08
NGC 672,G,1.798478,27.432778,10.92,7.01
NGC 673,G,1.806233,11.521306,12.62,1.77
NGC 674,G,1.854881,22.357972,11.97,3.81
NGC 675,G,1.819058,13.059889,15.45,1.04
NGC 676,G,1.815919,5.907528,12.00,2.75
NGC 677,G,1.820572,13.055361,12.27,1.81
NGC 678,G,1.823572,21.997306,12.23,3.08
NGC 679,G,1.828828,35.785639,12.54,1.32
NGC 680,G,1.829803,21.970861,11.90,1.69
NGC 681,G,1.819675,-10.426417,11.87,2.47
NGC 682,G,1.817944,-14.974833,13.85,0.74
NGC 683,G,1.829636,11.701306,14.91,0.66
NGC 684,G,1.837228,27.645667,12.34,2.95
NGC 685,G,1.795225,-52.761806,11.50,3.01
NGC 686,G,1.815594,-23.798139,13.40,1.34
NGC 687,G,1.842567,36.370806,12.53,1.27
NGC 688,G,1.845606,35.284528,12.67,0.89
NGC 689,G,1.831047,-27.466611,14.51,1.07
NGC 690,G,1.796689,-16.722000,14.27,1.10
NGC 691,G,1.844922,21.759917,11.73,2.68
NGC 692,G,1.811664,-48.648500,13.07,1.95
NGC 693,G,1.841903,6.145222,12.45,2.11
NGC 694,G,1.849581,21.997500,13.77,0.57
NGC 695,G,1.853956,22.582361,13.76,0.48
NGC 696,G,1.825350,-34.905167,14.44,1.80
NGC 697,Dup,1.854881,22.357972,,
NGC 698,G,1.828806,-34.831083,14.80,0.93
NGC 699,G,1.845467,-12.035667,14.94,1.40
NGC 700,G,1.871344,36.036722,15.51,0.48
NGC 701,G,1.851067,-9.702611,12.14,2.24
NGC 702,GPair,1.855222,-4.051944,,1.60
NGC 702 NED01,G,1.855108,-4.049167,,0.38
NGC 702 NED02,G,1.855331,-4.055944,13.19,1.03
NGC 703,G,1.877667,36.171417,13.33,0.99
NGC 704,GPair,1.877389,36.124167,,1.50
NGC 704 A,G,1.877772,36.120944,,0.55
NGC 704 B,G,1.877139,36.126806,14.00,1.10
NGC 705,G,1.878200,36.144000,14.42,1.44
NGC 706,G,1.864036,6.296889,12.52,1.29
NGC 707,G,1.857528,-8.505361,14.60,1.31
NGC 708,G,1.879578,36.151833,13.29,2.56
NGC 709,G,1.880728,36.223444,14.26,0.72
NGC 710,G,1.881650,36.052889,13.67,1.04
NGC 711,G,1.874378,17.512667,14.55,1.10
NGC 712,G,1.885678,36.819861,14.05,1.08
NGC 713,G,1.922647,-9.083750,15.25,1.15
NGC 714,G,1.891569,36.221306,13.05,1.46
NGC 715,G,1.886811,-12.872833,14.94,0.88
NGC 716,G,1.883244,12.708472,14.01,1.31
NGC 717,G,1.898642,36.229417,13.89,1.31
NGC 718,G,1.887028,4.195833,11.66,2.75
NGC 719,G,1.894122,19.840417,14.83,1.01
NGC 720,G,1.883472,-13.738667,10.14,4.49
NGC 721,G,1.912628,39.383528,13.46,1.40
NGC 722,G,1.913042,20.698222,14.54,1.13
NGC 723,G,1.896022,-23.757750,13.39,1.34
NGC 724,Dup,1.896022,-23.757750,,
NGC 725,G,1.876525,-16.517806,14.97,0.89
NGC 726,G,1.925519,-10.799806,15.08,1.08
NGC 727,G,1.897050,-35.856167,14.92,1.18
NGC 728,Other,1.917067,4.222583,,
NGC 729,Dup,1.897050,-35.856167,,
NGC 730,*,1.921667,5.636389,,
NGC 731,G,1.915614,-9.010806,12.14,1.70
NGC 732,G,1.941031,36.802222,14.85,0.98
NGC 733,*,1.942747,33.055306,15.80,
NGC 734,G,1.891317,-16.995694,15.39,0.75
NGC 735,G,1.943883,34.176778,13.25,1.60
NGC 736,G,1.944686,33.043500,12.14,1.83
NGC 737,Other,1.944667,33.048917,,
NGC 738,G,1.946025,33.058333,15.94,0.35
NGC 739,G,1.948525,33.266694,14.74,0.81
NGC 740,G,1.948575,33.015167,14.81,1.57
NGC 741,G,1.939175,5.628944,11.26,2.83
NGC 742,G,1.940047,5.626694,15.03,0.19
NGC 743,OCl,1.975358,60.166306,,5.40
NGC 744,OCl,1.974978,55.474611,7.90,11.70
NGC 745,GGroup,1.902406,-56.690750,,1.80
NGC 745 NED01,G,1.902144,-56.693667,14.50,1.75
NGC 745 NED02,G,1.902114,-56.687361,15.21,0.11
NGC 745 NED03,G,1.903147,-56.685472,15.11,1.13
NGC 746,G,1.964169,44.918583,13.70,1.82
NGC 747,G,1.958458,-9.462361,14.50,1.15
NGC 748,G,1.939389,-4.467639,12.64,2.56
NGC 749,G,1.928089,-29.922333,13.53,2.07
NGC 750,G,1.959092,33.209278,13.11,1.48
NGC 751,G,1.959164,33.203083,13.39,1.64
NGC 752,OCl,1.959672,37.833389,5.70,39.00
NGC 753,G,1.961722,35.916111,12.41,1.38
NGC 754,G,1.905789,-56.761056,15.25,0.61
NGC 755,G,1.939633,-9.061417,12.59,2.87
NGC 756,GPair,1.908069,-16.707167,15.00,0.67
NGC 757,Dup,1.915614,-9.010806,,
NGC 758,G,1.928372,-3.066472,15.42,0.77
NGC 759,G,1.963981,36.343111,12.73,1.12
NGC 761,G,1.963775,33.377139,14.42,1.48
NGC 762,G,1.949386,-5.402861,14.00,1.24
NGC 763,Dup,1.939633,-9.061417,,
NGC 765,G,1.980000,24.892472,12.47,2.62
NGC 766,G,1.978319,8.346639,14.30,1.81
NGC 767,G,1.980778,-9.587139,15.37,1.27
NGC 768,G,1.978036,0.529222,14.20,1.56
NGC 769,G,1.993306,30.909917,13.36,0.85
NGC 770,G,1.987122,18.954667,13.49,0.91
NGC 771,*,2.057386,72.420889,3.95,
NGC 772,G,1.988772,19.007528,10.30,4.57
NGC 773,G,1.981111,-11.514639,13.91,1.38
NGC 774,G,1.992981,14.008194,14.28,1.28
NGC 775,G,1.975742,-26.293722,13.38,1.69
NGC 776,G,1.998469,23.644389,13.44,1.35
NGC 777,G,2.004139,31.429583,11.46,2.75
NGC 778,G,2.005400,31.313028,14.14,1.05
NGC 779,G,1.995078,-5.963194,11.21,1.35
NGC 780,G,2.009772,28.225139,14.58,1.65
NGC 781,G,2.002489,12.656111,13.91,1.47
NGC 782,G,1.961217,-57.790167,12.07,2.45
NGC 783,G,2.018503,31.882472,12.72,1.38
NGC 784,G,2.021369,28.837250,11.73,4.17
NGC 785,G,2.027778,31.826500,13.85,1.60
NGC 786,G,2.023533,15.646528,14.27,0.79
NGC 787,G,2.013506,-9.002583,13.63,1.87
NGC 788,G,2.018458,-6.815528,12.33,1.74
NGC 789,G,2.040558,32.072250,13.98,0.69
NGC 790,G,2.022667,-5.370972,13.96,1.38
NGC 791,G,2.028950,8.499944,14.72,1.49
NGC 792,G,2.037592,15.712194,14.53,1.27
NGC 794,G,2.041481,18.373000,12.73,1.22
NGC 795,G,1.997044,-55.824167,14.30,1.28
NGC 796,OCl,1.945486,-74.220000,,1.20
NGC 797,GPair,2.057306,38.114444,,1.80
NGC 797 NED01,G,2.056819,38.112222,16.50,0.48
NGC 797 NED02,G,2.057761,38.116944,12.64,1.21
NGC 798,G,2.055444,32.077528,14.63,1.19
NGC 799,G,2.036761,-0.100639,14.14,1.71
NGC 800,G,2.036625,-0.130444,14.40,1.08
NGC 801,G,2.062453,38.258722,13.07,2.76
NGC 802,G,1.985000,-67.870139,13.68,0.90
NGC 803,G,2.062417,16.030972,12.41,2.67
NGC 804,G,2.067253,30.832861,14.63,1.27
NGC 805,G,2.074881,28.812333,14.83,1.05
NGC 806,G,2.058653,-9.933361,14.61,1.35
NGC 807,G,2.082128,28.987444,13.75,1.71
NGC 808,G,2.065722,-23.311611,13.52,1.31
NGC 809,G,2.071936,-8.735306,14.59,1.11
NGC 810,GPair,2.091361,13.251389,,1.40
NGC 810 NED01,G,2.091253,13.251222,15.04,1.40
NGC 810 NED02,G,2.091469,13.250972,15.83,0.98
NGC 811,G,2.076344,-10.108472,15.60,0.99
NGC 812,G,2.114306,44.572917,12.67,2.74
NGC 813,G,2.026686,-68.439194,13.85,1.42
NGC 814,G,2.177119,-15.773583,14.83,1.32
NGC 815,GPair,2.177611,-15.812778,,0.40
NGC 815 NED01,G,2.177556,-15.812417,,0.15
NGC 815 NED02,G,2.177642,-15.813389,16.24,0.45
NGC 816,G,2.135792,29.255833,15.24,0.66
NGC 817,G,2.126031,17.202639,13.86,0.89
NGC 818,G,2.145700,38.777194,12.51,2.20
NGC 819,G,2.142881,29.234028,14.09,0.60
NGC 820,G,2.140272,14.349556,13.70,1.34
NGC 821,G,2.139206,10.994917,10.77,2.45
NGC 822,G,2.110872,-41.156750,13.17,1.40
NGC 823,G,2.122236,-25.441889,13.72,1.54
NGC 824,G,2.114794,-36.453167,14.10,1.49
NGC 825,G,2.142322,6.323722,14.39,2.06
NGC 826,G,2.156958,30.739694,15.31,1.00
NGC 827,G,2.148961,7.971472,13.89,2.20
NGC 828,G,2.169325,39.190361,12.24,2.85
NGC 829,G,2.145106,-7.790528,14.21,1.18
NGC 830,G,2.149633,-7.766806,14.35,1.40
NGC 831,G,2.159611,6.096333,15.22,0.44
NGC 833,G,2.155789,-10.133083,12.90,1.63
NGC 834,G,2.183692,37.666278,13.05,1.05
NGC 835,G,2.156833,-10.135917,12.41,0.87
NGC 836,G,2.173578,-22.054861,14.47,1.11
NGC 837,G,2.171181,-22.431500,14.85,0.99
NGC 838,G,2.160703,-10.146694,12.91,1.34
NGC 839,G,2.161925,-10.184083,13.17,1.49
NGC 840,G,2.171169,7.845306,13.42,1.74
NGC 841,G,2.188156,37.497167,13.12,1.74
NGC 842,G,2.164108,-7.762472,12.69,1.74
NGC 843,Other,2.185586,32.097417,,
NGC 844,G,2.170625,6.049806,14.80,0.49
NGC 845,G,2.205497,37.477333,13.49,1.63
NGC 846,G,2.203422,44.568389,13.10,1.92
NGC 847,Dup,2.203422,44.568389,,
NGC 848,G,2.171567,-10.321444,13.10,1.36
NGC 849,G,2.169775,-22.323000,15.42,0.59
NGC 850,G,2.187114,-1.485583,14.00,1.22
NGC 851,G,2.186692,3.779694,14.64,1.14
NGC 852,G,2.148739,-56.737056,14.19,1.36
NGC 853,G,2.194775,-9.306000,15.87,1.80
NGC 854,G,2.191875,-35.835111,13.81,2.00
NGC 855,G,2.234303,27.877333,12.56,2.94
NGC 856,G,2.227322,-0.717278,16.54,1.19
NGC 857,G,2.210269,-31.944611,13.48,1.58
NGC 858,G,2.208381,-22.471528,13.75,1.26
NGC 859,Dup,2.227322,-0.717278,,
NGC 860,G,2.250042,30.778806,15.11,0.63
NGC 861,G,2.264206,35.913583,14.72,1.48
NGC 862,G,2.217500,-42.033528,12.89,1.04
NGC 863,G,2.242656,-0.766694,13.71,1.27
NGC 864,G,2.257678,6.002611,11.07,3.72
NGC 865,G,2.270864,28.599722,13.91,1.62
NGC 866,Dup,2.242656,-0.766694,,
NGC 867,G,2.284661,1.244194,14.01,1.24
NGC 868,G,2.266244,-0.713639,15.55,0.79
NGC 869,OCl,2.316267,57.117250,3.70,14.40
NGC 870,G,2.285894,14.523111,16.38,0.37
NGC 871,G,2.286314,14.547833,13.55,1.01
NGC 872,G,2.257008,-17.781056,14.54,1.77
NGC 873,G,2.275656,-11.348556,12.71,1.48
NGC 874,G,2.266986,-23.301722,15.11,1.01
NGC 875,Dup,2.284661,1.244194,,
NGC 876,G,2.298142,14.521278,16.50,1.32
NGC 877,G,2.299900,14.544056,11.86,1.92
NGC 878,G,2.298406,-23.384056,14.71,0.87
NGC 879,G,2.280889,-8.964028,15.50,0.77
NGC 880,G,2.307550,-4.205750,15.11,0.58
NGC 881,G,2.312575,-6.639083,12.44,2.28
NGC 882,G,2.327753,15.814250,14.87,1.13
NGC 883,G,2.318106,-6.790917,13.50,1.57
NGC 884,OCl,2.375583,57.144111,3.80,10.50
NGC 885,Dup,2.242656,-0.766694,,
NGC 886,OCl,2.386603,63.778750,,4.80
NGC 887,G,2.325725,-16.069722,13.50,1.66
NGC 888,G,2.290861,-59.861056,14.50,1.16
NGC 889,G,2.318592,-41.749333,14.62,1.24
NGC 890,G,2.366947,33.266056,11.87,1.10
NGC 891,G,2.375947,42.349139,10.01,13.03
NGC 892,G,2.347783,-23.113639,15.62,0.72
NGC 893,G,2.332939,-41.403139,13.58,1.34
NGC 894,Other,2.359603,-5.510222,,
NGC 895,G,2.360131,-5.521389,11.77,3.32
NGC 896,Neb,2.424394,62.019361,,10.00
NGC 897,G,2.351769,-33.720667,11.85,2.01
NGC 898,G,2.388992,41.951417,13.71,1.75
NGC 899,G,2.364761,-20.823250,13.10,1.63
NGC 900,G,2.392272,26.511528,14.98,0.92
NGC 901,G,2.392803,26.557056,15.66,0.78
NGC 902,G,2.372711,-16.679056,14.82,0.74
NGC 903,G,2.400244,27.356278,16.71,0.74
NGC 904,G,2.401547,27.342389,14.98,1.45
NGC 905,G,2.378769,-8.719028,15.70,0.61
NGC 906,G,2.421183,42.089889,12.90,1.46
NGC 907,G,2.383864,-20.712056,12.60,2.21
NGC 908,G,2.384603,-21.233861,10.31,6.14
NGC 909,G,2.422997,42.035667,14.51,1.02
NGC 910,G,2.424106,41.824278,12.25,1.79
NGC 911,G,2.428444,41.956278,13.95,1.69
NGC 912,G,2.428536,41.777444,14.91,0.79
NGC 913,G,2.429067,41.799417,15.00,0.61
NGC 914,G,2.434772,42.144083,13.81,1.56
NGC 915,G,2.429328,27.221000,15.20,0.76
NGC 916,G,2.429900,27.242528,15.13,1.18
NGC 917,G,2.435469,31.912333,14.40,1.77
NGC 918,G,2.430789,18.496250,13.21,3.09
NGC 919,G,2.437964,27.212111,15.43,1.31
NGC 920,G,2.464383,45.947056,15.54,1.17
NGC 921,G,2.442617,-15.847528,15.41,1.25
NGC 922,G,2.417894,-24.788167,12.00,2.10
NGC 923,G,2.459622,41.977611,14.37,0.78
NGC 924,G,2.446342,20.497500,13.74,2.03
NGC 925,G,2.454689,33.579167,10.12,10.72
NGC 926,G,2.435197,-0.331944,13.25,1.75
NGC 927,G,2.443697,12.155333,14.44,1.18
NGC 928,G,2.461394,27.221194,14.63,0.90
NGC 929,G,2.455061,-12.086917,15.02,0.88
NGC 930,Other,2.464289,20.341778,,
NGC 931,G,2.470689,31.311667,14.50,2.45
NGC 932,G,2.465192,20.332472,13.88,2.00
NGC 933,G,2.488192,45.911306,15.30,1.84
NGC 934,G,2.459147,-0.244556,13.43,1.14
NGC 935,G,2.469764,19.599111,12.82,1.58
NGC 936,G,2.460406,-1.156278,10.23,4.44
NGC 937,G,2.491133,42.249972,14.96,0.89
NGC 938,G,2.475975,20.283694,13.75,1.55
NGC 939,G,2.439256,-44.446167,14.05,1.66
NGC 940,G,2.490972,31.640917,13.35,1.64
NGC 941,G,2.474403,-1.151528,12.49,1.87
NGC 942,G,2.486181,-10.836139,14.48,1.78
NGC 943,G,2.486022,-10.828056,14.35,1.55
NGC 944,G,2.444869,-14.515639,15.00,1.01
NGC 945,G,2.477022,-10.538972,12.12,2.06
NGC 946,G,2.510675,42.232611,14.50,1.42
NGC 947,G,2.475867,-19.042111,12.62,2.14
NGC 948,G,2.479297,-10.513889,14.06,1.17
NGC 949,G,2.513514,37.136778,11.89,3.10
NGC 950,G,2.486603,-11.024694,14.48,1.18
NGC 951,G,2.482467,-22.349444,15.49,1.08
NGC 952,Dup,2.490972,31.640917,,
NGC 953,G,2.519383,29.588750,14.46,1.47
NGC 954,G,2.481008,-41.402667,12.91,1.79
NGC 955,G,2.509208,-1.108417,11.96,2.72
NGC 956,OCl,2.541917,44.593472,8.90,4.50
NGC 957,OCl,2.555286,57.569694,7.60,10.20
NGC 958,G,2.511897,-2.939000,12.18,2.51
NGC 959,G,2.539983,35.494639,12.48,1.87
NGC 960,G,2.528156,-9.300444,14.78,1.23
NGC 961,G,2.684025,-6.935917,13.25,1.81
NGC 962,G,2.544397,28.069944,14.15,1.46
NGC 963,G,2.508689,-4.215417,14.31,0.80
NGC 964,G,2.518275,-36.034667,13.53,2.18
NGC 965,G,2.540306,-18.639722,14.85,0.94
NGC 966,G,2.529767,-19.881694,12.99,1.13
NGC 967,G,2.536864,-17.216861,13.80,1.48
NGC 968,G,2.568392,34.479889,13.74,1.20
NGC 969,G,2.568944,32.946944,12.41,1.69
NGC 970,GPair,2.569806,32.976111,,1.00
NGC 970 NED01,G,2.569650,32.974861,,0.28
NGC 970 NED02,G,2.569917,32.977278,15.66,0.72
NGC 971,*,2.571125,32.987111,,
NGC 972,G,2.570383,29.311278,11.33,3.31
NGC 973,G,2.572253,32.505611,13.56,3.28
NGC 974,G,2.573833,32.954500,14.05,3.20
NGC 975,G,2.556319,9.601694,14.16,0.84
NGC 976,G,2.566672,20.976778,12.41,1.54
NGC 977,G,2.550953,-10.759972,14.16,1.82
NGC 978,GPair,2.579889,32.843611,,1.87
NGC 978 A,G,2.579714,32.846194,13.26,1.83
NGC 978 B,G,2.580028,32.841389,15.00,0.64
NGC 979,G,2.527442,-44.524306,13.83,1.38
NGC 980,G,2.588489,40.926500,14.21,1.64
NGC 981,G,2.549969,-10.973944,14.54,1.08
NGC 982,G,2.590242,40.869722,13.11,1.60
NGC 983,G,2.648789,34.622278,13.94,1.16
NGC 984,G,2.578639,23.413000,13.57,1.66
NGC 985,G,2.577158,-8.787611,14.09,0.86
NGC 986,G,2.559542,-39.045056,10.91,3.77
NGC 986 A,G,2.544847,-39.296222,13.97,1.85
NGC 987,G,2.613781,33.327250,13.32,1.52
NGC 988,G,2.591042,-9.356194,11.21,4.33
NGC 989,G,2.562792,-16.511167,15.09,0.92
NGC 990,G,2.605058,11.642083,12.46,1.48
NGC 991,G,2.592411,-7.154444,12.96,1.48
NGC 992,G,2.623747,21.100833,15.13,0.79
NGC 993,G,2.612794,2.050417,14.86,0.86
NGC 994,Dup,2.612794,2.050417,,
NGC 995,G,2.642233,41.529250,14.83,1.30
NGC 996,G,2.644408,41.647528,14.46,1.30
NGC 997,GPair,2.620694,7.307778,,1.00
NGC 997 NED01,G,2.620672,7.309778,,0.33
NGC 997 NED02,G,2.620694,7.305639,14.71,1.12
NGC 998,G,2.621250,7.335806,14.60,0.63
NGC 999,G,2.646517,41.670500,14.67,0.78
