name,type,ra_hours,dec_degrees,magnitude,size_arcmin
IC 3250,*,12.388283,25.628806,,
IC 3251,*,12.388581,25.653389,,
IC 3253,G,12.395894,-34.622194,12.12,3.02
IC 3254,Dup,12.391619,19.426917,,
IC 3255,G,12.392983,9.648611,14.73,0.60
IC 3256,Dup,12.394167,7.054000,,
IC 3257,Other,12.395753,7.253778,,
IC 3258,G,12.395686,12.478333,13.30,1.35
IC 3259,G,12.396811,7.186833,13.52,1.64
IC 3260,Dup,12.398211,7.107111,,
IC 3261,G,12.397917,11.481306,17.21,0.47
IC 3262,G,12.396714,27.394278,15.23,0.77
IC 3263,G,12.397386,28.199500,14.40,0.60
IC 3264,G,12.397764,25.557389,16.72,0.59
IC 3265,*,12.399675,7.803778,,
IC 3266,Dup,12.400072,7.785194,,
IC 3267,G,12.401536,7.041278,13.42,1.21
IC 3268,G,12.402067,6.607472,13.77,1.00
IC 3269,G,12.401222,27.434778,16.48,0.75
IC 3270,G,12.401625,27.577889,16.34,0.61
IC 3271,G,12.403869,7.952972,14.57,0.79
IC 3272,G,12.402586,23.284639,16.81,0.51
IC 3273,Dup,12.404036,8.535861,,
IC 3274,Dup,12.404089,9.266861,,
IC 3275,G,12.405411,10.446333,16.49,0.53
IC 3276,G,12.403917,25.818778,16.48,0.57
IC 3277,Other,12.404364,25.564000,,
IC 3278,GTrpl,12.404156,27.420806,,0.90
IC 3278 NED01,G,12.403986,27.423472,17.69,0.36
IC 3278 NED02,G,12.404183,27.423250,16.71,0.54
IC 3278 NED03,G,12.404289,27.418472,16.75,0.43
IC 3280,G,12.407428,13.233444,15.06,0.70
IC 3281,Other,12.407753,7.819139,,
IC 3282,*,12.407792,25.670639,,
IC 3283,G,12.407783,27.211250,16.47,0.68
IC 3284,G,12.410433,10.839028,15.25,0.55
IC 3285,*,12.409303,24.859667,,
IC 3286,G,12.409578,23.747889,16.11,0.49
IC 3287,G,12.410267,24.594722,17.60,0.21
IC 3288,G,12.410947,24.949861,16.31,0.55
IC 3289,G,12.415958,-26.030722,14.17,1.15
IC 3290,G,12.419156,-39.775500,13.57,2.22
IC 3291,G,12.413447,12.018500,16.46,0.57
IC 3292,G,12.413433,18.195111,15.03,1.09
IC 3293,G,12.414864,17.432417,16.31,0.69
IC 3294,G,12.413814,25.597472,17.28,0.38
IC 3295,Other,12.413606,28.707833,,
IC 3296,G,12.416067,24.382861,15.54,0.49
IC 3297,*,12.416150,26.771194,,
IC 3298,G,12.417722,17.015333,15.26,1.28
IC 3299,G,12.417539,27.374472,17.20,0.60
IC 3300,G,12.418050,25.957556,15.20,1.15
IC 3301,G,12.421539,14.172556,16.12,0.52
IC 3302,G,12.419564,25.879806,16.98,0.37
IC 3303,G,12.420889,12.714611,14.37,0.95
IC 3304,G,12.419922,25.424278,18.61,0.24
IC 3305,G,12.420694,11.849611,14.90,1.08
IC 3306,G,12.420133,27.402361,16.14,0.94
IC 3307,Dup,12.421539,14.172556,,
IC 3308,G,12.421725,26.715111,14.96,0.58
IC 3309,G,12.422258,28.381000,15.65,1.00
IC 3310,*,12.432028,15.680528,,
IC 3311,G,12.425864,12.260333,14.68,1.85
IC 3312,G,12.424972,23.581639,17.05,0.50
IC 3313,G,12.426789,15.829833,14.22,1.34
IC 3314,G,12.425414,23.591056,16.25,0.53
IC 3315,G,12.427481,12.313750,15.90,0.60
IC 3316,G,12.426708,26.163250,16.55,0.46
IC 3317,G,12.427475,25.343917,17.16,0.52
IC 3318,*,12.430514,9.762806,11.44,
IC 3319,Other,12.430814,10.391000,,
IC 3320,Dup,12.430742,10.459056,,
IC 3321,G,12.429494,26.082528,16.55,0.71
IC 3322,G,12.431694,7.554778,14.08,2.33
IC 3323,*,12.430022,27.542389,,
IC 3324,G,12.430322,26.739889,17.06,0.30
IC 3325,G,12.430964,23.895917,15.85,0.71
IC 3326,G,12.431319,23.768444,16.66,0.44
IC 3327,G,12.434106,14.880361,15.09,0.90
IC 3328,G,12.432758,10.053778,14.38,0.88
IC 3329,HII,12.432200,27.564111,,
IC 3330,G,12.432308,30.843583,14.97,1.14
IC 3331,G,12.434811,11.812222,15.04,1.02
IC 3332,G,12.434775,25.279833,,0.28
IC 3333,*,12.435769,13.132944,14.80,
IC 3334,G,12.435981,28.465833,16.22,0.75
IC 3335,G,12.438647,26.129306,17.25,0.34
IC 3336,G,12.438858,26.838444,15.40,0.64
IC 3337,G,12.439297,25.311528,16.93,0.55
IC 3338,G,12.439522,25.886222,15.94,0.83
IC 3339,Dup,12.441694,8.872222,,
IC 3340,G,12.442419,16.844667,15.41,0.70
IC 3341,G,12.439775,27.745528,16.69,0.46
IC 3342,*,12.440936,27.138639,,
IC 3343,*,12.443083,8.874278,,
IC 3344,G,12.442331,13.578778,14.91,0.80
IC 3345,G,12.442594,24.368861,17.19,0.33
IC 3346,G,12.445675,11.379722,15.78,0.65
IC 3347,G,12.445714,10.918583,16.31,0.55
IC 3348,G,12.443919,25.624889,17.30,0.41
IC 3349,G,12.446406,12.453972,14.08,0.90
IC 3351,*,12.444719,27.605583,,
IC 3352,Other,12.446611,8.757500,,
IC 3353,G,12.445856,27.912333,16.82,0.83
IC 3354,*,12.447628,12.097139,,
IC 3355,G,12.447539,13.175722,15.06,1.09
IC 3356,G,12.447358,11.559028,15.45,1.47
IC 3357,G,12.447597,9.777500,15.36,0.51
IC 3358,G,12.448428,11.663972,13.61,1.05
IC 3359,G,12.447611,23.498167,16.64,0.51
IC 3360,*,12.447422,26.046639,,
IC 3361,G,12.448486,10.665861,15.49,1.02
IC 3362,G,12.448447,26.690083,16.15,0.80
IC 3363,G,12.450853,12.560806,14.84,0.97
IC 3364,G,12.451364,25.563250,16.54,0.59
IC 3365,G,12.453106,15.896667,14.29,0.87
IC 3366,G,12.453367,9.410194,16.56,0.37
IC 3367,GPair,12.453306,26.956750,,1.50
IC 3367 NED01,G,12.452797,26.957417,15.88,0.72
IC 3368,G,12.455661,16.428583,15.45,0.71
IC 3369,G,12.454706,16.024472,14.03,0.81
IC 3370,G,12.460369,-39.337778,11.18,3.12
IC 3371,G,12.456181,10.866778,15.27,1.17
IC 3372,G,12.456817,25.287222,17.02,0.28
IC 3373,G,12.457725,25.453917,16.37,0.68
IC 3374,G,12.459300,10.003778,15.40,0.95
IC 3375,*,12.461211,27.364750,,
IC 3376,G,12.463983,26.993528,14.32,0.87
IC 3377,G,12.464431,24.942167,16.18,0.51
IC 3378,G,12.467086,17.296306,16.31,0.54
IC 3379,G,12.467850,17.305750,16.05,0.73
IC 3380,G,12.468203,26.672861,16.82,0.51
IC 3381,G,12.470800,11.789833,13.48,1.19
IC 3382,G,12.470428,13.570694,16.30,1.00
IC 3383,G,12.470089,10.297667,15.18,0.78
IC 3384,G,12.470072,25.091333,19.29,0.68
IC 3385,G,12.470819,25.432611,16.47,0.78
IC 3386,G,12.473244,13.195750,15.55,0.81
IC 3387,G,12.471894,27.995722,16.61,0.35
IC 3388,G,12.474461,12.823667,14.80,0.74
IC 3389,G,12.473200,27.844944,18.11,0.33
IC 3390,G,12.474603,24.809333,16.56,0.61
IC 3391,G,12.474250,18.415028,13.66,1.03
IC 3392,G,12.478683,14.999500,12.99,2.60
IC 3393,G,12.478253,12.915917,14.32,1.10
IC 3394,G,12.478114,26.798417,15.86,0.59
IC 3395,G,12.479028,25.034750,16.43,0.58
IC 3396,G,12.479161,25.050222,17.23,0.11
IC 3397,G,12.479600,25.731917,15.99,0.61
IC 3399,*,12.482217,25.696083,,
IC 3400,*,12.484139,9.406167,11.50,
IC 3401,G,12.483011,26.460083,17.28,0.41
IC 3402,G,12.483144,28.861944,15.16,1.17
IC 3403,G,12.483739,24.632667,15.91,0.43
IC 3404,Other,12.486311,7.153944,,
IC 3405,G,12.483225,37.730111,16.30,0.71
IC 3406,G,12.484064,27.640528,15.64,0.65
IC 3407,G,12.484406,27.778861,14.58,0.97
IC 3408,*,12.487719,11.875889,10.87,
IC 3409,G,12.489231,14.789306,15.96,0.58
IC 3410,G,12.485047,19.004778,15.71,0.69
IC 3411,G,12.486775,24.584194,17.22,0.70
IC 3412,G,12.489625,9.989028,15.55,0.74
IC 3413,G,12.489586,11.433889,14.36,1.21
IC 3414,G,12.491328,6.771806,13.97,0.81
IC 3415,*,12.489336,26.766222,,
IC 3416,G,12.493044,10.793083,15.38,0.95
IC 3417,*,12.494228,7.861278,,
IC 3418,G,12.495533,11.404694,14.29,1.32
IC 3419,G,12.495717,15.024750,16.30,0.68
IC 3420,*,12.495156,13.446417,,
IC 3421,G,12.494053,26.230611,15.48,0.69
IC 3422,G,12.498503,14.688361,16.08,0.58
IC 3423,*,12.496256,13.658778,15.60,
IC 3424,G,12.495844,24.408667,17.49,0.41
IC 3425,G,12.498997,10.615333,14.57,0.61
IC 3426,*,12.500406,13.598167,14.90,
IC 3427,Dup,12.502869,10.779472,,
IC 3428,*,12.502086,23.675028,,
IC 3429,G,12.502206,23.545139,16.95,0.38
IC 3430,G,12.504689,9.085111,15.43,1.11
IC 3431,G,12.506717,11.614472,16.85,0.47
IC 3432,G,12.507733,14.160194,14.78,0.69
IC 3433,G,12.507836,17.309722,16.24,0.80
IC 3434,G,12.507572,18.809722,15.46,0.76
IC 3435,G,12.511078,15.129694,15.20,1.35
IC 3436,G,12.508314,19.673028,14.86,0.75
IC 3437,G,12.512753,11.343194,15.02,0.61
IC 3438,Dup,12.516586,8.077861,,
IC 3439,G,12.516519,25.561806,16.29,0.66
IC 3440,G,12.518100,12.029861,16.75,0.60
IC 3441,G,12.517894,28.852694,15.11,0.64
IC 3442,G,12.522275,14.115194,13.80,0.94
IC 3443,G,12.521036,12.331778,15.03,0.55
IC 3445,G,12.522064,12.738000,15.95,0.47
IC 3446,G,12.523039,11.492389,15.53,0.62
IC 3447,G,12.521639,10.680167,16.69,0.37
IC 3448,G,12.523108,17.206417,15.52,0.97
IC 3449,G,12.523039,25.914000,17.02,0.31
IC 3450,G,12.523561,26.796139,16.40,0.47
IC 3451,G,12.523353,28.855194,14.65,0.68
IC 3452,Dup,12.525703,11.624722,,
IC 3453,G,12.527150,14.859806,14.80,0.95
IC 3454,G,12.527403,27.495722,15.59,1.12
IC 3455,G,12.529042,25.786083,16.71,0.59
IC 3456,Other,12.528819,28.357167,,
IC 3457,G,12.530928,12.657000,14.64,1.00
IC 3458,G,12.528889,28.147361,15.73,0.67
IC 3459,G,12.532200,12.174028,14.91,1.11
IC 3460,G,12.530664,27.386889,16.22,0.62
IC 3461,G,12.534094,11.890083,14.51,0.73
IC 3462,G,12.535994,15.300944,16.09,0.67
IC 3463,Other,12.534606,12.319417,,
IC 3464,*,12.533389,26.004833,,
IC 3465,G,12.536733,12.061556,16.16,0.44
IC 3466,G,12.534911,11.817917,15.76,0.65
IC 3467,G,12.540158,11.787583,15.40,0.96
IC 3468,G,12.537281,10.251472,13.88,1.28
IC 3469,G,12.536383,25.802778,17.64,0.34
IC 3470,G,12.539831,11.262972,13.85,0.95
IC 3471,G,12.539672,16.018833,15.49,1.00
IC 3472,G,12.538550,24.728250,17.10,0.50
IC 3473,G,12.538644,18.244139,14.40,1.05
IC 3474,G,12.543475,2.661528,14.57,2.26
IC 3475,G,12.544739,12.771000,13.38,1.56
IC 3476,G,12.544967,14.050444,12.84,1.67
IC 3477,*,12.543947,26.038444,,
IC 3478,G,12.545611,14.196194,14.37,0.91
IC 3479,G,12.544703,25.406111,17.13,0.29
IC 3481,G,12.547850,11.404389,13.67,0.87
IC 3482,G,12.550278,27.830306,16.61,0.43
IC 3483,G,12.552794,11.347333,14.18,0.87
IC 3484,G,12.551472,17.403000,15.01,0.78
IC 3485,*,12.553128,9.217278,,
IC 3486,G,12.553892,12.857833,15.15,0.82
IC 3487,G,12.553733,9.397361,15.04,0.92
IC 3488,G,12.552347,26.349361,15.57,0.64
IC 3489,G,12.553806,12.247000,14.79,0.65
IC 3490,G,12.553861,10.928528,15.47,0.59
IC 3491,G,12.552497,27.094389,16.05,0.83
IC 3492,G,12.555494,12.853444,15.30,0.70
IC 3493,*,12.555244,9.393194,,
IC 3494,G,12.553808,27.584111,17.14,0.30
IC 3496,*,12.555364,26.755444,,
IC 3497,*,12.557928,25.488750,,
IC 3498,G,12.558047,26.738056,16.21,0.69
IC 3499,G,12.562500,10.995722,13.27,1.61
IC 3500,G,12.563797,13.962778,15.08,0.57
IC 3501,G,12.564339,13.322444,14.69,0.93
IC 3502,G,12.561758,26.617361,17.44,0.76
IC 3503,*,12.563408,37.789306,,
IC 3504,*,12.568847,6.886361,,
IC 3505,G,12.569531,15.968222,15.05,0.85
IC 3506,G,12.568539,12.741611,15.93,0.71
IC 3507,G,12.567903,25.362833,17.26,0.41
IC 3508,G,12.568597,26.670778,15.42,1.03
IC 3509,G,12.569869,12.048972,14.25,1.01
IC 3510,G,12.570781,11.071528,14.87,0.81
IC 3511,*,12.569303,27.348639,,
IC 3512,*,12.569350,27.361111,,
IC 3513,*,12.569892,27.330556,,
IC 3515,G,12.571139,27.862250,15.61,0.65
IC 3516,G,12.571428,27.452306,16.07,0.87
IC 3517,G,12.575211,9.154750,15.30,1.16
IC 3518,G,12.575358,9.623444,14.79,1.32
IC 3519,G,12.577333,15.602694,15.88,0.68
IC 3520,G,12.575503,13.503667,15.80,0.85
IC 3521,G,12.577642,7.160194,13.74,1.39
IC 3522,G,12.579328,15.220778,15.41,1.08
IC 3523,G,12.577611,14.016778,17.08,0.38
IC 3524,*,12.578639,14.244333,,
IC 3525,G,12.579567,10.176694,16.49,0.36
IC 3528,G,12.582194,15.565611,15.20,0.33
IC 3529,*,12.580489,25.698778,,
IC 3530,G,12.580367,17.814278,14.53,1.75
IC 3531,G,12.582372,26.626583,16.55,0.43
IC 3532,*,12.582644,25.880639,,
IC 3533,G,12.583689,25.779722,16.01,0.44
IC 3534,G,12.581147,14.978167,16.11,0.48
IC 3535,*,12.586361,25.731972,,
IC 3536,G,12.586803,26.533417,16.13,0.87
IC 3537,*,12.589572,7.653000,,
IC 3538,*,12.587656,26.235528,,
IC 3539,*,12.588914,23.983139,,
IC 3540,G,12.590897,12.750250,14.58,0.88
IC 3541,*,12.589367,23.975250,,
IC 3542,G,12.594775,11.667167,15.65,0.66
IC 3543,Dup,12.594839,26.285833,,
IC 3545,Dup,12.594772,26.523111,,
IC 3546,Dup,12.594914,26.222194,,
IC 3547,*,12.596914,26.329111,,
IC 3548,G,12.599064,10.936306,16.10,0.74
IC 3549,*,12.597458,26.395222,,
IC 3550,Dup,12.597811,27.932083,,
IC 3551,HII,12.598253,27.964167,,
IC 3552,HII,12.598306,27.993889,,
IC 3553,*,12.598869,26.193056,,
IC 3554,*,12.598664,27.927333,,
IC 3555,HII,12.598875,27.988889,,
IC 3556,G,12.599572,26.966056,15.54,0.56
IC 3557,GPair,12.602269,16.640861,,0.40
IC 3557 NED01,G,12.602261,16.641472,15.97,0.95
IC 3557 NED02,G,12.602344,16.640583,17.56,0.10
IC 3558,G,12.600778,11.849806,17.39,0.33
IC 3559,G,12.600933,26.987361,16.46,0.50
IC 3560,G,12.601086,27.078194,16.38,0.78
IC 3561,G,12.601331,26.899611,15.70,0.60
IC 3562,G,12.602933,9.922611,16.19,0.93
IC 3563,HII,12.602006,27.927361,,
IC 3564,*Ass,12.602247,27.928389,,
IC 3565,G,12.603406,26.756111,16.96,0.31
IC 3566,Other,12.606033,11.164889,,
IC 3567,G,12.606311,13.602861,15.16,0.67
IC 3568,PN,12.551883,82.563917,10.60,0.38
IC 3569,Dup,12.602278,19.322917,,
IC 3570,*,12.605078,24.078472,,
IC 3571,G,12.605553,26.083778,17.52,0.60
IC 3573,G,12.607561,11.759111,16.65,0.46
IC 3574,G,12.607731,12.405167,15.34,0.73
IC 3575,G,12.608994,13.748417,16.26,0.66
IC 3576,G,12.610467,6.620889,14.97,2.30
IC 3577,Other,12.610075,11.897139,,
IC 3578,G,12.610947,11.101861,15.24,0.85
IC 3579,*,12.609094,26.104139,,
IC 3580,G,12.608119,18.300500,15.67,0.86
IC 3581,G,12.610586,24.429028,14.06,0.79
IC 3582,G,12.610253,26.234667,16.66,0.29
IC 3583,G,12.612081,13.259333,13.00,1.05
IC 3584,*,12.612528,12.233056,,
IC 3585,G,12.611083,26.829944,15.01,0.82
IC 3586,G,12.615236,12.520083,14.52,1.16
IC 3587,G,12.613425,27.548528,15.87,1.43
IC 3588,Dup,12.615661,14.217361,,
IC 3589,*,12.617000,6.937000,15.60,
IC 3590,G,12.614086,27.278139,15.62,0.91
IC 3591,G,12.617511,6.926639,14.40,0.79
IC 3592,Dup,12.614844,27.862028,,
IC 3593,Dup,12.614981,27.749111,,
IC 3594,*,12.615664,26.115500,,
IC 3595,G,12.618444,23.786889,16.80,0.39
IC 3596,Other,12.621917,26.520917,,
IC 3597,G,12.623511,23.864056,16.65,0.82
IC 3598,G,12.622522,28.208167,15.01,1.41
IC 3599,G,12.628111,26.707667,15.60,0.51
IC 3600,G,12.628100,27.129556,15.67,0.67
IC 3601,G,12.631567,15.224667,15.73,0.79
IC 3602,G,12.638417,10.072833,16.35,0.82
IC 3603,G,12.637819,15.569806,16.12,0.36
IC 3604,G,12.639089,11.730722,15.98,0.52
IC 3605,G,12.639153,19.541333,15.79,0.70
IC 3606,G,12.640303,12.610611,16.49,0.61
IC 3607,G,12.642269,10.376528,16.58,0.42
IC 3608,G,12.643703,10.475889,14.71,3.35
IC 3609,G,12.642978,14.352417,14.96,0.38
IC 3610,G,12.646428,26.872861,17.43,0.32
IC 3611,G,12.651150,13.363528,14.29,1.37
IC 3612,G,12.651306,14.731139,15.03,1.05
IC 3613,G,12.651331,13.759000,17.03,0.49
IC 3614,G,12.650300,26.302833,17.73,0.30
IC 3615,G,12.650447,18.200667,15.20,1.06
IC 3616,Dup,12.651306,14.731139,,
IC 3617,G,12.656944,7.965833,14.27,0.74
IC 3618,G,12.654758,26.677778,15.58,0.50
IC 3620,G,12.655006,27.908639,15.62,0.76
IC 3621,G,12.659328,15.502611,15.65,1.01
IC 3622,G,12.659022,15.432056,16.03,0.30
IC 3623,G,12.657672,27.102333,15.16,0.80
IC 3624,G,12.659578,11.982194,16.52,0.49
IC 3625,G,12.659214,10.967667,15.43,0.43
IC 3626,G,12.658789,25.677389,15.87,0.54
IC 3627,G,12.658889,27.497278,16.37,0.44
IC 3628,*,12.660781,26.238889,,
IC 3629,G,12.662961,13.533306,15.26,0.98
IC 3630,*,12.662944,25.432528,,
IC 3631,G,12.663336,12.973972,14.22,1.06
IC 3632,G,12.666667,26.682222,16.75,0.40
IC 3633,G,12.669792,9.896139,15.76,0.58
IC 3634,G,12.669822,9.847778,15.75,0.93
IC 3635,G,12.670383,12.874778,14.65,0.85
IC 3637,G,12.672103,14.715000,14.82,1.23
IC 3638,G,12.671278,10.518528,14.37,0.68
IC 3639,G,12.681347,-36.755861,13.32,1.24
IC 3640,G,12.673667,26.524167,15.97,0.45
IC 3641,G,12.674133,26.521583,17.90,0.66
IC 3642,G,12.673814,26.731222,16.41,0.37
IC 3643,G,12.678019,12.406583,16.61,0.53
IC 3644,G,12.676731,26.504611,16.23,0.91
IC 3645,*,12.677114,26.541361,,
IC 3646,G,12.677361,26.526194,15.43,0.69
IC 3647,G,12.681419,10.475361,15.13,1.34
IC 3648,*,12.681164,12.985000,,
IC 3649,G,12.680469,21.104750,16.93,0.30
IC 3651,G,12.681364,26.728139,14.51,1.05
IC 3652,G,12.682933,11.184500,14.31,0.99
IC 3653,G,12.687703,11.387250,13.71,0.62
IC 3654,G,12.686806,22.589444,16.99,0.39
IC 3655,G,12.687350,20.666194,16.75,0.30
IC 3656,G,12.687203,22.594972,16.88,0.41
IC 3657,G,12.688617,21.672500,17.82,0.23
IC 3658,G,12.689064,14.700556,15.23,1.34
IC 3659,G,12.691006,22.930806,16.09,0.47
IC 3660,*,12.693567,21.093361,,
IC 3661,G,12.693258,22.494861,17.25,0.55
IC 3662,G,12.693408,23.425167,15.05,0.63
IC 3663,G,12.694281,12.247389,15.47,0.95
IC 3664,*,12.694875,19.944139,,
IC 3665,G,12.696306,11.488250,15.09,0.82
IC 3666,*,12.698158,7.845028,,
IC 3667,Dup,12.692458,41.150778,,
IC 3668,Other,12.692469,41.124167,13.13,0.79
IC 3669,Other,12.693308,41.136583,19.07,0.02
IC 3670,G,12.698617,11.774167,15.86,0.37
IC 3671,G,12.697606,23.510667,15.39,0.58
IC 3672,Dup,12.702406,11.754278,,
IC 3673,*,12.701200,21.138333,,
IC 3675,Dup,12.697978,41.273972,,
IC 3676,*,12.703411,13.559833,,
IC 3677,G,12.703289,20.884861,16.78,0.36
IC 3678,G,12.703494,20.880472,16.86,0.32
IC 3680,*,12.700253,39.104250,,
IC 3681,*,12.700486,39.083417,,
IC 3682,*,12.705411,20.864444,,
IC 3683,G,12.705733,20.871306,16.54,0.36
IC 3684,G,12.707364,11.740306,15.99,0.91
IC 3685,*,12.708956,6.870917,,
IC 3686,G,12.710000,10.565306,15.10,0.84
IC 3687,G,12.704194,38.503333,13.35,3.34
IC 3688,Dup,12.710383,14.357194,,
IC 3689,G,12.710267,20.850500,16.26,0.62
IC 3690,G,12.713664,10.357472,15.03,0.86
IC 3691,G,12.713758,22.772222,16.47,0.38
IC 3692,G,12.715000,20.989750,14.73,0.82
IC 3693,G,12.716117,10.681806,15.67,0.66
IC 3694,G,12.718689,11.212000,14.92,0.53
IC 3695,*,12.718556,22.741944,,
IC 3696,G,12.719344,19.928028,17.59,0.39
IC 3697,G,12.716347,39.845667,15.88,0.77
IC 3698,G,12.721472,11.211528,15.00,0.49
IC 3700,*,12.722222,19.265944,,
IC 3701,G,12.725253,11.047139,16.59,0.45
IC 3702,G,12.724547,10.873861,15.04,0.49
IC 3703,*,12.722778,37.974528,,
IC 3704,G,12.729336,10.770083,14.72,1.28
IC 3705,GPair,12.728197,19.325278,,0.70
IC 3705 NED01,G,12.728200,19.327028,17.33,0.37
IC 3705 NED02,G,12.728200,19.323139,17.62,0.38
IC 3707,*,12.724633,37.982694,,
IC 3708,Other,12.731264,13.137528,,
IC 3709,G,12.734453,9.063333,14.96,0.67
IC 3710,G,12.735958,12.116528,15.74,1.17
IC 3711,G,12.735936,11.176611,15.65,0.81
IC 3712,Other,12.737958,10.374556,,
IC 3713,G,12.734214,41.168917,15.07,0.70
IC 3714,G,12.739744,10.188833,15.22,0.71
IC 3715,G,12.739281,20.024333,16.54,0.56
IC 3716,Other,12.745872,8.102167,,
IC 3717,G,12.739711,39.522306,15.97,0.80
IC 3718,G,12.746106,12.351444,13.96,2.24
IC 3719,G,12.746528,8.106917,16.03,0.49
IC 3720,G,12.746522,12.064306,14.98,2.34
IC 3721,G,12.748089,18.755250,13.73,0.96
IC 3722,Other,12.747414,11.778583,,
IC 3723,G,12.741819,40.736889,15.68,0.33
IC 3724,G,12.748267,10.282361,15.27,0.63
IC 3725,Dup,12.748089,18.755250,,
IC 3726,G,12.745164,40.679000,15.39,1.33
IC 3727,G,12.751572,10.900889,14.71,1.23
IC 3728,G,12.750869,20.974083,16.61,0.37
IC 3729,G,12.748089,39.351194,16.32,0.34
IC 3730,G,12.751822,21.169583,14.57,0.55
IC 3731,G,12.751461,12.446361,16.05,0.55
IC 3732,G,12.753322,10.324444,16.35,0.49
IC 3733,*,12.754644,6.956889,,
IC 3734,G,12.752578,23.039056,17.74,0.41
IC 3735,G,12.755672,13.692667,13.94,1.18
IC 3736,G,12.755267,21.535750,15.77,0.48
IC 3738,G,12.757150,19.230861,19.08,0.25
IC 3739,Other,12.758964,12.997361,,
IC 3740,G,12.758506,20.815944,15.57,0.64
IC 3742,G,12.758894,13.332583,14.13,1.02
IC 3743,Other,12.761472,11.102111,,
IC 3744,G,12.761522,19.500333,16.29,0.70
IC 3745,G,12.762461,19.177250,14.93,1.04
IC 3746,G,12.758864,37.823556,16.10,0.54
IC 3747,*,12.759561,37.968528,,
IC 3748,*,12.764144,19.430333,,
IC 3749,*,12.764272,19.535583,,
IC 3750,*,12.765850,19.103861,,
IC 3751,G,12.762528,37.823056,16.60,0.20
IC 3753,*,12.767883,19.121167,,
IC 3754,G,12.770983,8.348444,14.54,1.32
IC 3756,G,12.769472,11.914611,16.86,0.38
IC 3757,Other,12.766606,38.515306,,
IC 3758,G,12.766575,40.774861,15.17,0.58
IC 3759,G,12.771603,20.783000,16.31,0.62
IC 3760,G,12.771739,11.873583,16.52,0.43
IC 3761,G,12.774258,20.289139,17.43,0.32
IC 3762,G,12.777111,22.246361,17.80,0.38
IC 3763,G,12.779453,21.985111,16.66,0.40
IC 3764,Dup,12.782444,9.857111,,
IC 3766,G,12.781533,19.110583,16.99,0.41
IC 3767,G,12.782078,10.182417,16.07,1.07
IC 3768,*,12.777975,40.597667,,
IC 3769,*,12.780019,40.470194,,
IC 3770,*,12.787694,9.199111,,
IC 3771,G,12.781303,39.173056,16.77,0.33
IC 3772,G,12.782247,36.530944,15.59,0.83
IC 3773,G,12.787583,10.203583,14.06,1.93
IC 3774,G,12.783636,36.288306,15.71,0.97
IC 3775,G,12.787806,11.760222,16.20,0.81
IC 3776,G,12.786725,22.484611,16.50,0.50
IC 3777,*,12.790375,9.143472,,
IC 3778,G,12.783881,40.596417,15.25,0.55
IC 3779,G,12.789067,12.166417,14.82,0.90
IC 3780,*,12.785578,40.236028,,
IC 3782,*,12.787686,40.367750,,
IC 3783,G,12.791067,40.566583,15.47,0.66
IC 3784,G,12.797417,19.384056,16.77,0.56
IC 3785,G,12.797825,19.275222,17.46,0.18
IC 3786,G,12.793583,39.046028,16.67,0.34
IC 3788,G,12.802017,18.868861,15.95,0.66
IC 3789,G,12.801972,20.194028,16.10,0.48
IC 3790,*,12.804069,11.107583,,
IC 3791,Dup,12.792253,54.374833,,
IC 3793,G,12.803303,19.151694,17.35,0.43
IC 3794,*,12.805975,19.170306,,
IC 3795,G,12.801419,40.719639,15.58,0.90
IC 3796,*,12.807500,20.037694,,
IC 3797,Other,12.809697,11.597806,,
IC 3798,*,12.811922,9.241028,,
IC 3799,G,12.816567,-14.399222,14.50,2.77
IC 3800,GPair,12.807342,36.575861,,0.60
IC 3800 NED01,G,12.807339,36.575861,18.31,0.32
IC 3800 NED02,G,12.807569,36.575361,16.55,0.54
IC 3801,Other,12.816847,10.955972,,
IC 3802,*,12.811836,38.246444,,
IC 3803,*,12.817889,10.631806,,
IC 3804,Dup,12.812742,35.332694,,
IC 3806,G,12.815378,14.907889,14.20,1.29
IC 3807,Other,12.824944,-4.402278,,
IC 3808,G,12.816322,40.595917,17.19,0.95
IC 3809,G,12.817919,36.489083,16.29,0.64
IC 3810,*,12.817550,40.646639,,
IC 3811,*,12.823769,21.462139,,
IC 3812,G,12.831611,-6.717444,14.85,1.13
IC 3813,G,12.833978,-25.920694,13.79,1.32
IC 3814,G,12.825669,20.050472,16.52,0.59
IC 3815,G,12.827369,19.275028,16.69,0.55
IC 3816,G,12.824575,37.230278,15.66,0.81
IC 3817,G,12.828742,22.831361,17.29,0.26
IC 3818,G,12.829647,21.752222,16.92,0.41
IC 3819,G,12.837881,-14.380750,16.36,0.56
IC 3820,G,12.827486,37.117167,16.99,0.46
IC 3822,G,12.839647,-14.321861,15.34,1.43
IC 3823,*,12.828883,40.883444,16.70,
IC 3824,G,12.841819,-14.425917,15.31,1.13
IC 3825,G,12.843625,-14.482806,15.77,0.60
IC 3826,G,12.844417,-9.031083,14.26,1.84
IC 3827,G,12.847811,-14.491889,14.05,1.13
IC 3828,G,12.839083,37.948944,16.06,0.68
IC 3829,G,12.870361,-29.840667,11.70,3.41
IC 3830,*,12.847603,19.836694,,
