name,type,ra_hours,dec_degrees,magnitude,size_arcmin
LBN 396,HII,21.633333,40.100000,,
LBN 397,HII,21.650000,40.000000,,
LBN 398,HII,21.650000,40.000000,,
LBN 399,HII,21.633333,40.300000,,
LBN 400,HII,21.350000,43.700000,,
LBN 401,HII,21.383333,43.400000,,
LBN 402,HII,21.333333,44.200000,,
LBN 403,RfN,20.966667,48.200000,,
LBN 404,HII,21.400000,44.700000,,
LBN 405,HII,21.616667,40.216667,,
LBN 406,HII,16.766667,60.200000,,
LBN 407,HII,21.600000,44.200000,,
LBN 408,RfN,21.065278,50.253333,,
LBN 409,RfN,21.051111,50.220000,,1.50
LBN 410,HII,21.133333,49.600000,,
LBN 411,RfN,21.067778,50.123333,,
LBN 412,HII,21.066667,50.200000,,
LBN 413,HII,16.850000,60.700000,,
LBN 414,HII,21.705000,44.533333,,
LBN 415,HII,16.766667,61.400000,,
LBN 416,HII,21.500000,47.700000,,
LBN 417,HII,21.433333,48.500000,,
LBN 418,HII,22.950000,24.300000,,
LBN 419,HII,23.200000,19.300000,,
LBN 420,HII,22.083333,42.700000,,
LBN 421,HII,21.600000,50.200000,,
LBN 422,HII,20.833333,56.800000,,
LBN 423,HII,21.633333,50.300000,,
LBN 424,Neb,21.891467,47.246000,,8.20
LBN 425,HII,22.200000,43.200000,,
LBN 426,HII,21.640451,50.384452,,12.88
LBN 427,HII,23.166667,23.600000,,
LBN 428,HII,22.577194,40.666667,,
LBN 429,HII,22.500000,39.100000,,
LBN 430,HII,22.516667,39.100000,,
LBN 431,HII,23.133333,25.500000,,
LBN 432,HII,22.366667,42.300000,,
LBN 433,HII,22.616667,38.100000,,
LBN 434,HII,23.716667,9.300000,,
LBN 435,HII,22.666667,37.600000,,
LBN 436,HII,21.478210,54.616633,,2.78
LBN 437,RfN,22.536667,40.583333,,
LBN 438,HII,22.683333,37.800000,,
LBN 439,HII,23.083333,28.600000,,
LBN 440,HII,22.733333,37.300000,,
LBN 441,RfN,21.045000,59.500000,,
LBN 442,HII,22.633333,41.100000,,
LBN 443,HII,21.536080,55.881400,,1.21
LBN 444,HII,20.316667,63.900000,,
LBN 445,HII,21.183333,59.300000,,
LBN 446,HII,21.283333,58.600000,,
LBN 447,HII,20.250000,64.400000,,
LBN 448,HII,22.666667,41.600000,,
LBN 449,HII,21.183333,59.700000,,
LBN 450,HII,22.700000,42.300000,,
LBN 451,Neb,21.583333,57.400000,,
LBN 452,Neb,21.600000,57.400000,,
LBN 453,HII,21.250000,60.200000,,
LBN 454,HII,22.783333,41.800000,,
LBN 455,HII,21.666667,57.700000,,
LBN 456,HII,21.666667,58.300000,,
LBN 457,HII,21.750000,58.000000,,
LBN 458,HII,22.900000,41.600000,,
LBN 459,HII,20.250000,67.400000,,
LBN 460,HII,22.950000,41.300000,,
LBN 461,HII,22.883333,43.100000,,
LBN 462,HII,22.916667,42.600000,,
LBN 463,HII,22.966667,41.600000,,
LBN 464,HII,19.533333,69.900000,,
LBN 465,HII,19.400000,70.300000,,
LBN 466,HII,23.516667,28.600000,,
LBN 467,HII,23.366667,33.800000,,
LBN 468,HII,20.700000,67.900000,,
LBN 469,HII,19.633333,70.900000,,
LBN 470,HII,23.433333,32.300000,,
LBN 471,HII,22.316667,56.100000,,
LBN 472,Neb,21.322839,64.871857,5.18,
LBN 473,HII,22.319167,56.079121,,
LBN 474,HII,22.133333,58.400000,,
LBN 475,HII,20.933333,67.400000,,
LBN 476,HII,21.483333,64.300000,,
LBN 477,HII,23.133333,41.800000,,
