name,type,ra_hours,dec_degrees,magnitude,size_arcmin
LDN 1065,DrkN,21.123333,56.533333,,9.00
LDN 1066,DrkN,21.796667,50.733333,,28.00
LDN 1067,DrkN,21.156667,56.700000,,7.00
LDN 1068,DrkN,21.113333,57.166667,,15.00
LDN 1069,DrkN,21.140000,56.866667,,8.00
LDN 1070,DrkN,21.785000,51.066667,,17.00
LDN 1071,DrkN,20.971389,58.195000,,18.00
LDN 1072,DrkN,21.275000,56.216667,,74.00
LDN 1073,DrkN,21.805000,51.400000,,24.00
LDN 1074,DrkN,21.580617,53.895147,,
LDN 1075,DrkN,21.565556,54.691667,,5.50
LDN 1076,DrkN,20.821667,59.850000,,
LDN 1077,DrkN,21.628333,53.733333,,3.00
LDN 1078,DrkN,21.611667,54.066667,,8.00
LDN 1079,DrkN,21.543333,54.716667,,10.00
LDN 1080,DrkN,21.358333,56.416667,,7.00
LDN 1081,DrkN,21.611667,54.400000,,46.00
LDN 1082,DrkN,20.851667,60.183333,,20.00
LDN 1083,DrkN,21.560000,55.966667,,52.00
LDN 1084,DrkN,21.717067,54.938278,,7.80
LDN 1085,DrkN,21.559167,56.756111,,
LDN 1086,DrkN,21.475000,57.550000,,19.00
LDN 1087,DrkN,21.593333,56.550000,,7.00
LDN 1088,DrkN,21.636667,56.233333,,31.00
LDN 1089,DrkN,20.546667,63.500000,,30.00
LDN 1090,DrkN,21.592722,56.724444,,
LDN 1091,DrkN,22.013333,52.900000,,21.00
LDN 1092,DrkN,22.013333,52.900000,,
LDN 1093,DrkN,21.558333,57.633333,,11.00
LDN 1094,DrkN,20.558611,64.023333,,3.50
LDN 1095,DrkN,21.710000,56.316667,,
LDN 1096,DrkN,21.525000,58.050000,,2.00
LDN 1097,DrkN,21.778333,55.733333,,3.50
LDN 1098,DrkN,21.575000,57.633333,,10.00
LDN 1099,DrkN,21.608333,57.400000,,5.50
LDN 1100,DrkN,20.606350,63.894556,,4.00
LDN 1101,DrkN,21.660000,56.983333,,19.00
LDN 1102,DrkN,21.541667,58.050000,,5.50
LDN 1103,DrkN,21.695000,56.733333,,
LDN 1104,DrkN,21.701667,56.733333,,
LDN 1105,DrkN,21.618333,57.566667,,5.50
LDN 1106,DrkN,21.704278,56.728889,,
LDN 1107,DrkN,21.946667,54.483333,,199.00
LDN 1108,DrkN,21.440000,59.550000,,13.00
LDN 1109,DrkN,21.866814,55.791898,,
LDN 1110,DrkN,21.658333,57.900000,,
LDN 1111,DrkN,21.675000,57.800000,,
LDN 1112,DrkN,21.641667,58.066667,,7.00
LDN 1113,DrkN,21.743333,57.200000,,5.00
LDN 1114,DrkN,21.828333,56.400000,,8.00
LDN 1115,DrkN,21.776667,56.983333,,3.00
LDN 1116,DrkN,21.616193,58.610067,,
LDN 1117,DrkN,21.641667,58.316667,,4.00
LDN 1118,DrkN,21.776898,57.206979,,2.00
LDN 1119,DrkN,21.220000,61.700000,,6.00
LDN 1120,DrkN,21.793333,57.150000,,2.00
LDN 1121,DrkN,21.678515,58.267189,,0.43
LDN 1122,DrkN,20.545000,65.333333,,12.00
LDN 1123,DrkN,21.658333,58.483333,,3.50
LDN 1124,DrkN,21.691667,58.233333,,8.00
LDN 1125,DrkN,21.241667,61.733333,,6.00
LDN 1126,DrkN,21.658333,58.566667,,5.00
LDN 1127,DrkN,21.681667,58.566667,,4.00
LDN 1128,DrkN,21.691667,58.566667,,8.00
LDN 1129,DrkN,21.774194,57.810278,,
LDN 1130,DrkN,21.743333,58.316667,,7.00
LDN 1131,DrkN,21.670000,59.583333,,13.00
LDN 1132,DrkN,21.776667,58.733333,,3.50
LDN 1133,DrkN,22.045000,56.250000,,30.00
LDN 1134,DrkN,21.691667,60.233333,,97.00
LDN 1135,DrkN,21.656667,60.650000,,14.00
LDN 1136,DrkN,21.758333,59.983333,,7.00
LDN 1137,DrkN,21.860000,59.066667,,10.00
LDN 1138,DrkN,21.860000,59.066667,,8.00
LDN 1139,DrkN,21.926667,58.566667,,12.00
LDN 1140,DrkN,21.673333,60.900000,,30.00
LDN 1141,DrkN,21.926667,58.733333,,6.00
LDN 1142,DrkN,21.938611,59.020000,,3.50
LDN 1143,DrkN,21.978611,58.960000,,
LDN 1144,DrkN,21.841667,60.116667,,32.00
LDN 1145,DrkN,21.521667,62.716667,,
LDN 1146,DrkN,21.521667,62.716667,,
LDN 1147,DrkN,20.675556,67.345000,,
LDN 1148,DrkN,20.675444,67.362500,,
LDN 1149,DrkN,21.960000,59.116667,,7.00
LDN 1150,DrkN,22.263333,56.000000,,5.00
LDN 1151,DrkN,21.993333,59.066667,,10.00
LDN 1152,DrkN,20.597278,67.906111,,
LDN 1153,DrkN,22.010000,58.983333,,17.00
LDN 1154,DrkN,22.280000,56.216667,,5.00
LDN 1155,DrkN,20.725000,67.683333,,
LDN 1156,DrkN,22.331667,55.750000,,13.00
LDN 1157,DrkN,20.651778,68.036944,,
LDN 1158,DrkN,20.741667,67.683333,,20.00
LDN 1159,DrkN,22.111667,58.583333,,100.00
LDN 1160,DrkN,22.078333,59.000000,,8.50
LDN 1161,DrkN,22.331667,56.133333,,5.00
LDN 1162,DrkN,21.333333,65.050000,,4.00
LDN 1163,DrkN,22.348333,56.166667,,5.00
LDN 1164,DrkN,22.111667,59.166667,,9.00
LDN 1165,DrkN,22.114083,59.046389,,
LDN 1166,DrkN,22.095000,59.583333,,
LDN 1167,DrkN,21.061667,67.033333,,15.00
LDN 1168,DrkN,20.943333,67.616667,,3.50
LDN 1169,DrkN,22.120000,59.750000,,
LDN 1170,DrkN,21.028333,67.616667,,28.00
LDN 1171,DrkN,20.892222,68.308333,,3.50
LDN 1172,DrkN,21.041028,67.902222,,
LDN 1173,DrkN,21.078333,67.700000,,
LDN 1174,DrkN,21.006222,68.214722,,
LDN 1175,DrkN,22.228333,60.750000,,7.50
LDN 1176,DrkN,21.516667,66.716667,,40.00
LDN 1177,DrkN,21.294061,68.292778,,4.00
LDN 1178,DrkN,22.151667,62.333333,,4.50
LDN 1179,DrkN,22.455000,59.033333,,3.00
LDN 1180,DrkN,22.446667,59.250000,,159.00
LDN 1181,DrkN,21.701667,66.150000,,7.00
LDN 1182,DrkN,22.218333,61.916667,,4.00
LDN 1183,DrkN,21.701667,66.233333,,18.00
LDN 1184,DrkN,22.345000,60.750000,,21.00
LDN 1185,DrkN,22.490278,59.156667,,
LDN 1186,DrkN,22.226667,62.133333,,4.50
LDN 1187,DrkN,22.633333,57.266667,,23.00
LDN 1188,DrkN,22.278333,61.750000,,38.00
LDN 1189,DrkN,22.650000,57.266667,,41.00
LDN 1190,DrkN,22.515000,59.133333,,4.00
LDN 1191,DrkN,22.235000,62.416667,,4.00
LDN 1192,DrkN,22.563333,58.558333,,4.00
LDN 1193,DrkN,22.243333,62.416667,,3.00
LDN 1194,DrkN,22.548333,59.083333,,6.00
LDN 1195,DrkN,22.446667,61.250000,,
LDN 1196,DrkN,22.446667,61.250000,,20.00
LDN 1197,DrkN,22.622222,58.935000,,6.00
LDN 1198,DrkN,22.615000,59.433333,,14.00
LDN 1199,DrkN,21.598333,68.550000,,29.00
LDN 1200,DrkN,22.766389,58.765000,,9.00
LDN 1201,DrkN,22.393333,63.500000,,6.00
LDN 1202,DrkN,22.445000,63.083333,,4.00
LDN 1203,DrkN,22.474806,62.995556,,
LDN 1204,DrkN,22.445000,63.250000,,
LDN 1205,DrkN,22.765000,60.433333,,19.00
LDN 1206,DrkN,22.481167,64.228611,,
LDN 1207,DrkN,22.495000,64.416667,,13.00
LDN 1208,DrkN,22.511667,64.416667,,8.00
LDN 1209,DrkN,22.495000,64.750000,,20.00
LDN 1210,DrkN,22.748333,62.100000,,7.00
LDN 1211,DrkN,22.794267,62.022000,,18.00
LDN 1212,DrkN,22.798333,62.216667,,8.00
LDN 1213,DrkN,22.526667,65.416667,,5.00
LDN 1214,DrkN,22.560000,65.766667,,30.00
LDN 1215,DrkN,22.865000,62.100000,,9.00
LDN 1216,DrkN,22.878999,62.403867,,6.00
LDN 1217,DrkN,22.218333,70.750000,,28.20
LDN 1218,DrkN,23.033333,62.266667,,76.00
LDN 1219,DrkN,22.193333,71.000000,,4.00
LDN 1220,DrkN,23.068333,61.850000,,5.00
LDN 1221,DrkN,22.467472,69.020278,,6.00
LDN 1222,DrkN,23.085000,61.766667,,3.00
LDN 1223,DrkN,22.948333,64.266667,,60.00
LDN 1224,DrkN,23.066667,63.766667,,8.00
LDN 1225,DrkN,23.199444,61.650000,,8.00
LDN 1226,DrkN,23.168333,62.266667,,6.00
LDN 1227,DrkN,23.168333,62.316667,,6.00
LDN 1228,DrkN,20.953611,77.596667,,20.00
LDN 1229,DrkN,23.235000,61.983333,,4.00
LDN 1230,DrkN,23.235000,62.016667,,
LDN 1231,DrkN,23.303333,61.266667,,7.00
LDN 1232,DrkN,23.286667,61.766667,,4.00
LDN 1233,DrkN,23.280833,62.356667,,2.00
LDN 1234,DrkN,23.295278,62.435000,,
LDN 1235,DrkN,22.248611,73.416667,,10.20
LDN 1236,DrkN,22.878333,68.933333,,13.00
LDN 1237,DrkN,23.376667,62.600000,,4.00
LDN 1238,DrkN,23.538333,59.783333,,225.00
LDN 1239,DrkN,23.195000,66.051667,,4.50
LDN 1240,DrkN,23.183333,66.433333,,22.00
LDN 1241,DrkN,21.833333,76.733333,,71.00
LDN 1242,DrkN,22.520000,73.250000,,53.00
LDN 1243,DrkN,22.171667,75.150000,,18.00
LDN 1244,DrkN,23.420000,62.766667,,5.00
LDN 1245,DrkN,23.538333,60.783333,,16.00
LDN 1246,DrkN,23.418259,63.609345,,
LDN 1247,DrkN,22.365000,75.100000,,30.00
LDN 1248,DrkN,23.538333,62.283333,,124.00
LDN 1249,DrkN,23.740000,58.950000,,13.00
LDN 1250,DrkN,23.368333,67.266667,,97.00
LDN 1251,DrkN,22.601667,75.266667,,27.00
LDN 1252,DrkN,23.756667,63.283333,,25.50
LDN 1253,DrkN,23.942222,58.528333,,
LDN 1254,DrkN,23.941667,58.783333,,23.00
LDN 1255,DrkN,23.891667,60.533333,,2.00
LDN 1256,DrkN,23.925000,60.033333,,24.00
LDN 1257,DrkN,23.958889,59.661667,,10.00
LDN 1258,DrkN,23.983333,59.616667,,6.00
LDN 1259,DrkN,23.381667,74.266667,,11.00
LDN 1260,DrkN,23.950000,64.950000,,4.00
LDN 1261,DrkN,23.450000,74.283333,,
LDN 1262,DrkN,23.429722,74.293333,,19.00
LDN 1263,DrkN,23.956944,64.823333,,
LDN 1264,DrkN,23.875000,68.283333,,20.00
LDN 1265,DrkN,0.160000,58.866667,,4.00
LDN 1266,DrkN,23.958333,67.283333,,96.00
LDN 1267,DrkN,0.010000,66.783333,,9.00
LDN 1268,DrkN,23.991667,67.450000,,24.00
LDN 1269,DrkN,0.010000,67.166667,,10.00
LDN 1270,DrkN,0.026667,67.166667,,
LDN 1271,DrkN,0.026667,67.283333,,
LDN 1272,DrkN,0.043333,67.283333,,177.00
LDN 1273,DrkN,0.043333,68.533333,,27.00
LDN 1274,DrkN,23.958333,70.950000,,11.00
LDN 1275,DrkN,0.110000,67.450000,,9.00
LDN 1276,DrkN,0.211667,64.033333,,
LDN 1277,DrkN,0.228333,64.033333,,
LDN 1278,DrkN,0.261667,63.866667,,8.00
LDN 1279,DrkN,0.295000,63.783333,,10.00
LDN 1280,DrkN,0.328333,62.666667,,9.00
LDN 1281,DrkN,0.317778,63.925000,,4.00
LDN 1282,DrkN,0.357971,61.741423,,
LDN 1283,DrkN,0.380000,61.716667,,6.00
LDN 1284,DrkN,0.363333,63.200000,,6.00
LDN 1285,DrkN,0.413333,63.200000,,7.00
LDN 1286,DrkN,0.596199,58.903541,,61.80
LDN 1287,DrkN,0.613194,63.483889,,
LDN 1288,DrkN,0.633333,66.100000,,35.00
LDN 1289,DrkN,21.523333,88.400000,,7.00
LDN 1290,DrkN,0.698333,61.100000,,7.00
LDN 1291,DrkN,0.703333,62.016667,,
LDN 1292,DrkN,21.675000,88.566667,,41.00
LDN 1293,DrkN,0.681556,63.081389,,
LDN 1294,DrkN,0.705000,62.266667,,3.00
LDN 1295,DrkN,0.746667,52.433333,,10.00
LDN 1296,DrkN,0.746667,52.766667,,11.00
LDN 1297,DrkN,0.715000,62.766667,,15.00
LDN 1298,DrkN,0.723333,61.100000,,8.00
LDN 1299,DrkN,0.751667,55.733333,,4.50
LDN 1300,DrkN,0.731667,61.433333,,6.00
LDN 1301,DrkN,0.735000,62.500000,,4.50
LDN 1302,DrkN,0.731667,61.850000,,4.50
LDN 1303,DrkN,0.716667,65.266667,,50.00
LDN 1304,DrkN,0.718333,69.766667,,120.00
LDN 1305,DrkN,1.055000,67.766667,,98.00
LDN 1306,DrkN,1.051667,62.266667,,199.00
LDN 1307,DrkN,1.086667,65.266667,,91.00
LDN 1308,DrkN,1.228333,72.933333,,75.00
LDN 1309,DrkN,1.120000,62.266667,,39.00
LDN 1310,DrkN,1.118333,59.266667,,63.00
LDN 1311,DrkN,11.410000,84.733333,,
LDN 1312,DrkN,1.236667,62.100000,,20.00
LDN 1313,DrkN,1.270000,61.683333,,12.00
LDN 1314,DrkN,1.286667,61.433333,,6.00
LDN 1315,DrkN,1.338333,63.100000,,32.00
LDN 1316,DrkN,1.320000,61.433333,,13.00
LDN 1317,DrkN,1.385000,61.850000,,
LDN 1318,DrkN,1.385000,61.850000,,
LDN 1319,DrkN,1.388333,61.266667,,27.00
LDN 1320,DrkN,4.253333,85.633333,,41.00
LDN 1321,DrkN,10.611667,84.233333,,
LDN 1322,DrkN,1.405000,61.266667,,4.00
LDN 1323,DrkN,1.421667,61.433333,,10.00
LDN 1324,DrkN,1.438333,61.600000,,12.00
LDN 1325,DrkN,1.497778,63.091667,,7.00
LDN 1326,DrkN,1.511667,63.083333,,3.50
LDN 1327,DrkN,1.575000,65.416667,,14.00
LDN 1328,DrkN,1.643333,67.250000,,74.00
LDN 1329,DrkN,1.591667,65.250000,,11.00
LDN 1330,DrkN,1.608333,65.250000,,9.00
LDN 1331,DrkN,1.641667,64.500000,,15.00
LDN 1332,DrkN,1.708333,62.050000,,6.00
LDN 1333,DrkN,2.434444,75.475000,,
LDN 1334,DrkN,1.725000,61.950000,,7.00
LDN 1335,DrkN,1.861667,66.083333,,47.00
LDN 1336,DrkN,1.896667,66.750000,,70.00
LDN 1337,DrkN,1.758333,61.916667,,7.00
LDN 1338,DrkN,1.910000,62.716667,,4.00
LDN 1339,DrkN,1.910000,62.516667,,4.00
LDN 1340,DrkN,2.511111,72.955000,,
LDN 1341,DrkN,1.930000,62.700000,,
LDN 1342,DrkN,1.930000,62.700000,,
LDN 1343,DrkN,1.935000,62.416667,,
LDN 1344,DrkN,1.935000,62.416667,,
LDN 1345,DrkN,1.948611,62.688333,,5.00
LDN 1346,DrkN,1.960000,62.660000,,6.00
LDN 1347,DrkN,1.968333,62.333333,,13.00
LDN 1348,DrkN,1.976667,62.416667,,13.00
LDN 1349,DrkN,2.231667,66.233333,,65.00
LDN 1350,DrkN,2.158333,60.983333,,4.00
LDN 1351,DrkN,2.178333,60.816667,,3.50
LDN 1352,DrkN,2.586667,67.383333,,8.00
LDN 1353,DrkN,2.740000,68.216667,,95.00
LDN 1354,DrkN,2.328333,61.733333,,8.00
LDN 1355,DrkN,2.878333,69.033333,,
LDN 1356,DrkN,2.380000,61.733333,,17.00
LDN 1357,DrkN,2.878333,68.880000,,4.00
LDN 1358,DrkN,2.931667,69.346667,,6.00
LDN 1359,DrkN,2.430000,62.066667,,15.00
LDN 1360,DrkN,2.446667,61.216667,,7.00
LDN 1361,DrkN,2.471667,61.633333,,7.00
LDN 1362,DrkN,2.463333,61.216667,,4.00
LDN 1363,DrkN,2.462581,61.057083,,7.00
LDN 1364,DrkN,2.496667,61.550000,,8.00
LDN 1365,DrkN,2.469561,60.821288,,
LDN 1366,DrkN,2.546667,61.716667,,28.00
LDN 1367,DrkN,2.530000,61.300000,,8.00
LDN 1368,DrkN,2.546667,61.383333,,5.00
LDN 1369,DrkN,2.563333,61.383333,,7.00
LDN 1370,DrkN,2.529233,60.470833,,11.00
LDN 1371,DrkN,2.579183,60.796731,,
LDN 1372,DrkN,2.630000,61.383333,,10.00
LDN 1373,DrkN,2.630000,61.216667,,208.00
LDN 1374,DrkN,2.578333,58.383333,,7.00
LDN 1375,DrkN,2.753485,60.828955,,
LDN 1376,DrkN,2.730000,60.550000,,9.00
LDN 1377,DrkN,3.251667,61.016667,,10.00
LDN 1378,DrkN,3.248333,60.333333,,2.00
LDN 1379,DrkN,3.258333,60.350000,,3.00
LDN 1380,DrkN,3.261667,60.150000,,2.00
LDN 1381,DrkN,3.275000,60.216667,,5.00
LDN 1382,DrkN,3.283333,60.066667,,6.00
LDN 1383,DrkN,3.292222,60.165000,,
LDN 1384,DrkN,3.333333,60.016667,,16.00
LDN 1385,DrkN,3.350000,59.816667,,4.00
LDN 1386,DrkN,3.370000,59.683333,,6.00
LDN 1387,DrkN,3.935538,56.074988,,4.20
LDN 1388,DrkN,4.054344,56.840903,,7.00
LDN 1389,DrkN,4.077222,56.936667,,
LDN 1390,DrkN,4.150000,55.133333,,59.00
LDN 1391,DrkN,3.963333,53.150000,,70.00
LDN 1392,DrkN,4.233333,55.133333,,11.00
LDN 1393,DrkN,4.216667,54.800000,,8.00
LDN 1394,DrkN,4.283333,55.283333,,
LDN 1395,DrkN,4.231667,54.133333,,73.00
LDN 1396,DrkN,4.350000,55.116667,,
LDN 1397,DrkN,4.350000,54.866667,,8.00
LDN 1398,DrkN,4.316667,54.450000,,42.00
LDN 1399,DrkN,4.400000,55.066667,,24.00
LDN 1400,DrkN,4.416667,54.950000,,
LDN 1401,DrkN,4.466667,55.216667,,8.00
LDN 1402,DrkN,4.400000,54.616667,,25.00
LDN 1403,DrkN,4.475000,55.200000,,4.00
LDN 1404,DrkN,4.500000,55.283333,,10.00
LDN 1405,DrkN,4.566667,55.266667,,25.00
LDN 1406,DrkN,4.635000,55.400000,,
LDN 1407,DrkN,4.499722,54.275000,,
LDN 1408,DrkN,4.533333,54.516667,,24.00
LDN 1409,DrkN,4.600000,54.933333,,6.00
LDN 1410,DrkN,4.600000,54.850000,,4.00
LDN 1411,DrkN,4.600000,54.433333,,6.00
LDN 1412,DrkN,4.616667,54.433333,,
LDN 1413,DrkN,4.616667,54.433333,,
LDN 1414,DrkN,4.566667,53.433333,,27.00
LDN 1415,DrkN,4.700000,54.433333,,15.00
LDN 1416,DrkN,4.666667,54.100000,,5.00
LDN 1417,DrkN,4.683333,53.933333,,5.00
LDN 1418,DrkN,4.565000,52.600000,,97.00
LDN 1419,DrkN,4.851667,54.750000,,17.00
LDN 1420,DrkN,4.548333,52.266667,,3.00
LDN 1421,DrkN,4.548333,52.016667,,6.00
LDN 1422,DrkN,4.816667,54.083333,,64.00
LDN 1423,DrkN,4.750000,53.350000,,2.00
LDN 1424,DrkN,4.750000,53.266667,,5.00
LDN 1425,DrkN,4.766667,53.083333,,18.00
LDN 1426,DrkN,4.783333,53.083333,,7.80
LDN 1427,DrkN,4.731667,52.683333,,4.50
LDN 1428,DrkN,4.731667,52.600000,,5.00
LDN 1429,DrkN,4.798333,52.083333,,11.00
LDN 1430,DrkN,4.815000,52.133333,,6.00
LDN 1431,DrkN,4.798333,52.000000,,6.00
LDN 1432,DrkN,4.865000,52.083333,,9.00
LDN 1433,DrkN,4.848333,51.916667,,9.00
LDN 1434,DrkN,3.601667,37.683333,,50.00
LDN 1435,DrkN,4.848333,51.583333,,23.00
LDN 1436,DrkN,4.898333,51.750000,,34.00
LDN 1437,DrkN,4.984472,52.056667,,3.00
LDN 1438,DrkN,4.931667,51.583333,,25.00
LDN 1439,DrkN,5.002500,52.081667,,7.00
LDN 1440,DrkN,3.965000,41.483333,,10.00
LDN 1441,DrkN,4.001667,41.550000,,10.00
LDN 1442,DrkN,3.838333,38.983333,,22.20
LDN 1443,DrkN,4.006667,40.800000,,77.00
LDN 1444,DrkN,4.561667,46.933333,,44.00
LDN 1445,DrkN,4.535000,46.600000,,18.00
LDN 1446,DrkN,3.763333,37.233333,,33.00
LDN 1447,DrkN,4.056389,40.800000,,49.00
LDN 1448,DrkN,3.375000,30.583333,,
LDN 1449,DrkN,3.888333,37.650000,,91.00
LDN 1450,DrkN,3.493333,31.333333,,
LDN 1451,DrkN,3.435000,30.166667,,25.00
LDN 1452,DrkN,3.468333,30.666667,,110.00
LDN 1453,DrkN,2.933333,20.283333,,15.00
LDN 1454,DrkN,2.946667,20.200000,,56.00
LDN 1455,DrkN,3.466847,30.133000,,12.00
LDN 1456,DrkN,3.921667,37.150000,,13.00
LDN 1457,DrkN,2.931667,19.583333,,31.00
LDN 1458,DrkN,2.963333,20.200000,,14.00
LDN 1459,DrkN,4.140000,39.633333,,187.00
LDN 1460,DrkN,5.733333,52.350000,,26.00
LDN 1461,DrkN,4.698333,44.933333,,14.00
LDN 1462,DrkN,4.005000,36.966667,,10.00
LDN 1463,DrkN,4.021667,36.883333,,10.00
LDN 1464,DrkN,4.011667,36.666667,,4.00
LDN 1465,DrkN,4.878333,46.000000,,14.00
LDN 1466,DrkN,5.800000,52.183333,,21.00
LDN 1467,DrkN,5.816667,52.183333,,10.00
LDN 1468,DrkN,3.668333,31.416667,,21.00
LDN 1469,DrkN,4.008222,36.659444,,
LDN 1470,DrkN,3.718333,31.816667,,110.00
LDN 1471,DrkN,3.800000,32.900000,,
LDN 1472,DrkN,3.685000,31.166667,,114.00
LDN 1473,DrkN,4.195000,38.166667,,23.00
LDN 1474,DrkN,4.810000,44.083333,,129.00
LDN 1475,DrkN,5.060000,45.066667,,37.00
LDN 1476,DrkN,5.060000,44.566667,,20.00
LDN 1477,DrkN,5.060000,44.066667,,40.00
LDN 1478,DrkN,4.388333,37.116667,,127.00
LDN 1479,DrkN,4.640000,39.600000,,74.00
LDN 1480,DrkN,5.093333,43.566667,,19.00
LDN 1481,DrkN,4.655000,38.316667,,45.00
LDN 1482,DrkN,4.471667,35.616667,,22.00
LDN 1483,DrkN,4.588611,36.435000,,28.00
LDN 1484,DrkN,4.051667,29.133333,,40.00
LDN 1485,DrkN,4.621667,35.683333,,34.00
LDN 1486,DrkN,4.135000,29.133333,,42.00
LDN 1487,DrkN,4.655000,34.933333,,58.00
LDN 1488,DrkN,4.890000,36.700000,,45.00
LDN 1489,DrkN,4.079861,26.328333,,18.00
LDN 1490,DrkN,4.866667,35.666667,,17.00
LDN 1491,DrkN,4.078583,26.315556,,
LDN 1492,DrkN,4.821667,35.083333,,67.00
LDN 1493,DrkN,4.905000,35.666667,,41.00
LDN 1494,DrkN,4.903333,35.216667,,6.00
LDN 1495,DrkN,4.301667,27.616667,,
LDN 1496,DrkN,4.720000,32.100000,,
LDN 1497,DrkN,4.451667,28.616667,,51.00
LDN 1498,DrkN,4.183333,24.966667,,52.20
LDN 1499,DrkN,4.175000,24.800000,,16.00
LDN 1500,DrkN,4.551667,29.433333,,
LDN 1501,DrkN,4.250000,25.116667,,
LDN 1502,DrkN,5.055000,34.066667,,42.00
LDN 1503,DrkN,4.673333,29.933333,,
LDN 1504,DrkN,4.686667,29.933333,,35.00
LDN 1505,DrkN,4.803333,31.083333,,61.50
LDN 1506,DrkN,4.333333,25.283333,,
LDN 1507,DrkN,4.725556,29.666667,,
LDN 1508,DrkN,4.685000,29.100000,,26.00
LDN 1509,DrkN,5.570000,37.283333,,19.70
LDN 1510,DrkN,5.271667,34.800000,,30.00
LDN 1511,DrkN,4.333333,24.783333,,33.00
LDN 1512,DrkN,5.069361,32.719167,,7.80
LDN 1513,DrkN,4.866667,30.833333,,15.00
LDN 1514,DrkN,4.710000,29.100000,,14.00
LDN 1515,DrkN,4.886667,30.916667,,23.00
LDN 1516,DrkN,5.388333,35.050000,,142.00
LDN 1517,DrkN,4.929167,30.550000,,
LDN 1518,DrkN,5.656667,37.033333,,130.00
LDN 1519,DrkN,4.928333,30.583333,,15.00
LDN 1520,DrkN,4.735000,28.433333,,38.00
LDN 1521,DrkN,4.551667,26.100000,,
LDN 1522,DrkN,5.120000,32.066667,,
LDN 1523,DrkN,5.103833,31.705556,,
LDN 1524,DrkN,4.466033,24.654945,,
LDN 1525,DrkN,5.700000,36.316667,,5.00
LDN 1526,DrkN,5.476667,34.516667,,4.00
LDN 1527,DrkN,4.664722,25.750000,,
LDN 1528,DrkN,4.618333,25.766667,,
LDN 1529,DrkN,4.545722,24.386944,,
LDN 1530,DrkN,5.388333,33.050000,,13.00
LDN 1531,DrkN,4.533333,24.316667,,8.00
LDN 1532,DrkN,4.668333,25.766667,,
LDN 1533,DrkN,4.603056,24.721667,,
LDN 1534,DrkN,4.696111,25.690000,,
LDN 1535,DrkN,4.593164,24.138729,,0.47
LDN 1536,DrkN,4.556833,22.724722,,
LDN 1537,DrkN,4.851667,26.416667,,38.00
LDN 1538,DrkN,4.768333,25.083333,,104.00
LDN 1539,DrkN,4.928333,26.633333,,90.00
LDN 1540,DrkN,5.018333,26.150000,,32.00
LDN 1541,DrkN,4.733333,22.766667,,36.00
LDN 1542,DrkN,5.018333,25.566667,,48.00
LDN 1543,DrkN,4.456667,18.866667,,18.00
LDN 1544,DrkN,5.071278,25.180000,,
LDN 1545,DrkN,5.255000,26.716667,,14.00
LDN 1546,DrkN,4.481667,18.450000,,37.00
LDN 1547,DrkN,15.242889,26.207778,,
LDN 1548,DrkN,5.268333,26.216667,,15.00
LDN 1549,DrkN,5.285000,26.216667,,17.00
LDN 1550,DrkN,6.000917,32.099722,,
LDN 1551,DrkN,4.525000,18.208333,,3.00
LDN 1552,DrkN,5.295000,26.050000,,
LDN 1553,DrkN,5.318333,26.216667,,18.00
LDN 1554,DrkN,5.333333,26.216667,,5.00
LDN 1555,DrkN,6.010833,31.658333,,6.00
LDN 1556,DrkN,4.622778,16.931667,,14.00
LDN 1557,DrkN,6.103333,30.000000,,61.00
LDN 1558,DrkN,4.771667,17.033333,,51.00
LDN 1559,DrkN,5.433333,23.050000,,70.00
LDN 1560,DrkN,6.220000,27.983333,,91.00
LDN 1561,DrkN,4.846667,12.283333,,31.00
LDN 1562,DrkN,5.033333,14.300000,,23.00
LDN 1563,DrkN,5.035000,13.866667,,14.00
LDN 1564,DrkN,6.300000,23.233333,,11.00
LDN 1565,DrkN,6.350000,23.316667,,30.00
LDN 1566,DrkN,6.350000,23.150000,,14.00
LDN 1567,DrkN,6.375000,23.300000,,20.00
LDN 1568,DrkN,6.383333,22.966667,,22.00
LDN 1569,DrkN,4.040000,1.300000,,130.00
LDN 1570,DrkN,6.124556,19.467778,,9.00
LDN 1571,DrkN,5.180000,10.566667,,
LDN 1572,DrkN,5.180000,10.566667,,
LDN 1573,DrkN,5.513333,13.533333,,61.00
LDN 1574,DrkN,6.128333,18.500000,,
LDN 1575,DrkN,6.128333,18.500000,,
LDN 1576,DrkN,6.138333,18.150000,,
LDN 1577,DrkN,5.499926,12.535257,,
LDN 1578,DrkN,6.148611,17.840000,,
LDN 1579,DrkN,5.663333,13.783333,,34.00
LDN 1580,DrkN,5.563333,12.866667,,28.00
LDN 1581,DrkN,5.490000,12.200000,,2.00
LDN 1582,DrkN,5.533417,12.507778,,
LDN 1583,DrkN,5.480000,12.033333,,14.00
LDN 1584,DrkN,5.526667,12.283333,,10.00
LDN 1585,DrkN,5.680000,13.350000,,15.00
LDN 1586,DrkN,6.098333,16.000000,,
LDN 1587,DrkN,6.131667,16.000000,,
LDN 1588,DrkN,5.346667,8.500000,,24.00
LDN 1589,DrkN,5.305000,7.383333,,10.00
LDN 1590,DrkN,5.331248,7.352891,,
LDN 1591,DrkN,6.165278,13.743333,,
LDN 1592,DrkN,6.163333,13.650000,,
LDN 1593,DrkN,6.163333,13.650000,,
LDN 1594,DrkN,5.741599,9.148261,,
